Promotor,Preparation,"Temperature, K",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %",Na_C_mol%,Mg_C_mol%,Ca_C_mol%,Mn_C_mol%,La_C_mol%,Ba_C_mol%,Zr_C_mol%,W_C_mol%,Ti_C_mol%,Ce_C_mol%,S_A_mol%,P_A_mol%,Cl_A_mol%,Si_S_mol%,C_S_mol%,Mg_S_mol%,Ti_S_mol%
0,1,1073,3.0,1.0,0.36,100.0,33.4,0.0,35.6,15.5,51.1,17.1,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.36,100.0,30.1,0.0,30.0,16.7,46.7,14.1,2.72,0.0,0.0,2.91,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.01
0,1,1073,3.0,1.0,0.36,100.0,25.2,0.0,28.3,17.7,46.0,11.6,2.09,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.69,0.0,0.0,0.95
0,1,1073,3.0,1.0,0.36,100.0,24.8,0.0,33.0,16.5,49.5,12.3,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,91.76,0.0,0.0,2.84
0,1,1073,3.0,1.0,0.36,97.3,35.8,0.0,40.2,18.3,58.5,20.9,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,89.84,0.0,0.0,4.73
0,1,1073,3.0,1.0,0.36,100.0,32.0,0.0,32.9,14.3,47.2,15.1,2.15,0.0,0.0,2.3,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,85.04,0.0,0.0,9.45
0,1,1073,3.0,1.0,0.36,65.3,19.5,0.0,24.2,16.2,40.4,7.8,2.05,0.0,0.0,2.19,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.36,99.8,28.0,0.0,26.3,11.0,37.3,10.4,2.11,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,88.91,0.0,0.95,4.73
0,1,1073,3.0,1.0,0.36,100.0,35.2,0.0,38.7,14.9,53.6,18.9,2.09,0.0,0.0,2.24,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,87.05,0.0,2.84,4.73
0,1,1073,3.0,1.0,0.36,100.0,28.9,0.0,30.3,13.8,44.1,12.8,2.06,0.0,0.0,2.2,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,89.04,0.0,4.74,0.95
0,1,1073,3.0,1.0,0.36,100.0,29.5,0.0,31.3,12.5,43.8,12.9,2.07,0.0,0.0,2.21,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,87.11,0.0,4.73,2.84
0,1,1073,3.0,1.0,0.36,98.7,38.3,0.0,42.6,17.7,60.3,23.1,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,85.19,0.0,4.73,4.73
0,1,1073,3.0,1.0,0.36,100.0,27.4,0.0,28.8,15.1,43.9,12.0,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,80.38,0.0,4.73,9.46
0,1,1073,3.0,1.0,0.36,97.3,29.1,0.0,30.1,11.1,41.2,12.0,2.07,0.0,0.0,2.21,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,83.33,0.0,6.63,4.73
0,1,1073,3.0,1.0,0.36,78.8,25.5,0.0,31.0,15.5,46.5,11.9,2.05,0.0,0.0,2.19,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,80.53,0.0,9.47,4.74
0,1,1073,2.0,1.0,0.36,28.2,11.9,0.0,0.0,0.0,49.5,6.1,2.08,0.0,0.0,0.0,2.23,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1073,2.0,1.0,0.36,56.5,21.6,0.0,0.0,0.0,53.2,12.5,2.08,2.23,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1073,2.0,1.0,0.36,99.9,42.1,0.0,0.0,0.0,32.9,15.4,2.08,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,2.23,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1073,2.0,1.0,0.36,99.9,45.4,0.0,0.0,0.0,41.1,19.5,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,823,4.0,1.0,0.07,0.0,0.3,0.0,0.0,0.0,1.0,0.1,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,873,4.0,1.0,0.07,0.0,0.4,0.0,0.0,0.0,2.0,0.3,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,923,4.0,1.0,0.07,0.0,0.6,0.0,0.0,0.0,15.3,0.4,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,973,4.0,1.0,0.07,0.0,6.8,0.0,0.0,0.0,43.0,2.7,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.07,0.0,26.8,0.0,0.0,0.0,61.5,16.2,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1073,4.0,1.0,0.07,0.0,35.0,0.0,0.0,0.0,67.2,23.2,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,923,7.4,1.0,0.07,15.1,1.2,0.0,14.7,9.1,23.8,0.3,2.08,0.0,0.0,2.11,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.76,0.0,0.0,0.0
0,1,948,7.4,1.0,0.07,40.1,5.7,0.0,11.6,40.6,52.2,3.0,2.08,0.0,0.0,2.11,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.76,0.0,0.0,0.0
0,1,998,7.4,1.0,0.07,67.1,11.4,0.0,37.5,31.6,69.0,7.9,2.08,0.0,0.0,2.11,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.76,0.0,0.0,0.0
0,1,1048,7.4,1.0,0.07,100.0,17.7,0.0,50.9,24.0,74.9,13.2,2.08,0.0,0.0,2.11,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.76,0.0,0.0,0.0
0,1,1073,7.4,1.0,0.07,99.5,18.7,0.0,56.9,17.6,74.5,13.9,2.08,0.0,0.0,2.11,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.76,0.0,0.0,0.0
0,1,943,7.4,1.0,0.06,12.9,1.3,0.0,0.0,0.0,2.1,0.027300000000000005,2.17,0.0,0.0,0.77,0.0,0.0,0.0,1.09,0.0,2.28,0.0,0.0,0.0,93.69,0.0,0.0,0.0
0,1,973,7.4,1.0,0.06,19.0,2.6,0.0,0.0,0.0,48.7,1.3,2.17,0.0,0.0,0.77,0.0,0.0,0.0,1.09,0.0,2.28,0.0,0.0,0.0,93.69,0.0,0.0,0.0
0,1,998,7.4,1.0,0.06,28.3,5.4,0.0,0.0,0.0,76.4,4.2,2.17,0.0,0.0,0.77,0.0,0.0,0.0,1.09,0.0,2.28,0.0,0.0,0.0,93.69,0.0,0.0,0.0
0,1,1023,7.4,1.0,0.06,53.2,11.6,0.0,0.0,0.0,95.6,11.1,2.17,0.0,0.0,0.77,0.0,0.0,0.0,1.09,0.0,2.28,0.0,0.0,0.0,93.69,0.0,0.0,0.0
0,1,1048,7.4,1.0,0.06,98.7,21.1,0.0,0.0,0.0,97.4,20.5,2.17,0.0,0.0,0.77,0.0,0.0,0.0,1.09,0.0,2.28,0.0,0.0,0.0,93.69,0.0,0.0,0.0
0,1,1073,7.4,1.0,0.06,99.5,21.1,0.0,0.0,0.0,95.9,20.2,2.17,0.0,0.0,0.77,0.0,0.0,0.0,1.09,0.0,2.28,0.0,0.0,0.0,93.69,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.15,0.0,25.6,0.0,0.0,0.0,76.5,19.6,4.3,0.0,0.0,4.6,0.0,0.0,0.0,2.15,4.6,0.0,0.0,0.0,0.0,84.35,0.0,0.0,0.0
0,1,1053,5.0,1.0,0.15,0.0,25.2,0.0,0.0,0.0,75.9,19.1,4.3,0.0,0.0,4.6,0.0,0.0,0.0,2.15,4.6,0.0,0.0,0.0,0.0,84.35,0.0,0.0,0.0
0,1,1033,5.0,1.0,0.15,0.0,24.7,0.0,0.0,0.0,75.4,18.6,4.3,0.0,0.0,4.6,0.0,0.0,0.0,2.15,4.6,0.0,0.0,0.0,0.0,84.35,0.0,0.0,0.0
0,1,1013,5.0,1.0,0.15,0.0,23.9,0.0,0.0,0.0,74.7,17.8,4.3,0.0,0.0,4.6,0.0,0.0,0.0,2.15,4.6,0.0,0.0,0.0,0.0,84.35,0.0,0.0,0.0
0,1,993,5.0,1.0,0.15,0.0,23.6,0.0,0.0,0.0,73.5,17.4,4.3,0.0,0.0,4.6,0.0,0.0,0.0,2.15,4.6,0.0,0.0,0.0,0.0,84.35,0.0,0.0,0.0
0,1,973,5.0,1.0,0.15,0.0,22.7,0.0,0.0,0.0,73.2,16.6,4.3,0.0,0.0,4.6,0.0,0.0,0.0,2.15,4.6,0.0,0.0,0.0,0.0,84.35,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.16,0.0,22.6,0.0,0.0,0.0,65.5,14.8,4.24,0.0,0.0,4.53,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,89.11,0.0,0.0,0.0
0,1,1053,5.0,1.0,0.16,0.0,20.8,0.0,0.0,0.0,62.4,12.9,4.24,0.0,0.0,4.53,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,89.11,0.0,0.0,0.0
0,1,1033,5.0,1.0,0.16,0.0,18.9,0.0,0.0,0.0,59.4,11.2,4.24,0.0,0.0,4.53,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,89.11,0.0,0.0,0.0
0,1,1013,5.0,1.0,0.16,0.0,13.1,0.0,0.0,0.0,40.6,5.3,4.24,0.0,0.0,4.53,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,89.11,0.0,0.0,0.0
0,1,993,5.0,1.0,0.16,0.0,10.2,0.0,0.0,0.0,28.4,2.9,4.24,0.0,0.0,4.53,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,89.11,0.0,0.0,0.0
0,1,973,5.0,1.0,0.16,0.0,2.5,0.0,0.0,0.0,7.2,0.2,4.24,0.0,0.0,4.53,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,89.11,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.15,0.0,22.0,0.0,0.0,0.0,62.1,13.7,4.18,4.47,0.0,4.47,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,84.81,0.0,0.0,0.0
0,1,1053,5.0,1.0,0.15,0.0,19.2,0.0,0.0,0.0,59.2,11.4,4.18,4.47,0.0,4.47,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,84.81,0.0,0.0,0.0
0,1,1033,5.0,1.0,0.15,0.0,17.3,0.0,0.0,0.0,45.4,7.9,4.18,4.47,0.0,4.47,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,84.81,0.0,0.0,0.0
0,1,1013,5.0,1.0,0.15,0.0,8.9,0.0,0.0,0.0,34.2,3.0,4.18,4.47,0.0,4.47,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,84.81,0.0,0.0,0.0
0,1,993,5.0,1.0,0.15,0.0,4.9,0.0,0.0,0.0,20.0,1.0,4.18,4.47,0.0,4.47,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,84.81,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.15,0.0,10.1,0.0,0.0,0.0,43.8,4.4,4.45,0.0,0.0,4.76,0.0,0.0,4.76,2.22,0.0,0.0,0.0,0.0,0.0,83.81,0.0,0.0,0.0
0,1,1053,5.0,1.0,0.15,0.0,8.4,0.0,0.0,0.0,32.4,2.7,4.45,0.0,0.0,4.76,0.0,0.0,4.76,2.22,0.0,0.0,0.0,0.0,0.0,83.81,0.0,0.0,0.0
0,1,1033,5.0,1.0,0.15,0.0,5.4,0.0,0.0,0.0,21.8,1.2,4.45,0.0,0.0,4.76,0.0,0.0,4.76,2.22,0.0,0.0,0.0,0.0,0.0,83.81,0.0,0.0,0.0
0,1,1013,5.0,1.0,0.15,0.0,2.3,0.0,0.0,0.0,10.2,0.2,4.45,0.0,0.0,4.76,0.0,0.0,4.76,2.22,0.0,0.0,0.0,0.0,0.0,83.81,0.0,0.0,0.0
0,1,993,5.0,1.0,0.15,0.0,0.2,0.0,0.0,0.0,0.5,0.001,4.45,0.0,0.0,4.76,0.0,0.0,4.76,2.22,0.0,0.0,0.0,0.0,0.0,83.81,0.0,0.0,0.0
0,1,973,5.0,1.0,0.15,0.0,0.1,0.0,0.0,0.0,0.3,0.0003,4.45,0.0,0.0,4.76,0.0,0.0,4.76,2.22,0.0,0.0,0.0,0.0,0.0,83.81,0.0,0.0,0.0
0,1,903,3.0,1.0,0.37,44.9,8.5,0.0,0.0,0.0,8.4,0.7,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,918,3.0,1.0,0.37,59.2,12.3,0.0,0.0,0.0,8.0,1.0,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,933,3.0,1.0,0.37,73.1,14.4,0.0,0.0,0.0,10.7,1.5,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,958,3.0,1.0,0.37,86.9,17.9,0.0,0.0,0.0,13.6,2.4,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,973,3.0,1.0,0.37,95.6,21.8,0.0,0.0,0.0,16.9,3.7,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1008,3.0,1.0,0.37,98.9,24.6,0.0,0.0,0.0,19.7,4.8,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1023,3.0,1.0,0.37,99.0,25.7,0.0,0.0,0.0,23.3,6.0,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,993,3.0,1.0,0.19,70.8,13.0,0.0,0.0,0.0,22.3,2.9,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1018,3.0,1.0,0.19,85.7,18.7,0.0,0.0,0.0,26.6,5.0,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1038,3.0,1.0,0.19,90.8,20.7,0.0,0.0,0.0,30.4,6.3,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.19,95.7,23.0,0.0,0.0,0.0,36.5,8.4,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1093,3.0,1.0,0.19,98.5,24.8,0.0,0.0,0.0,46.1,11.4,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.19,99.2,23.8,0.0,0.0,0.0,46.1,11.0,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1128,3.0,1.0,0.19,99.2,23.8,0.0,0.0,0.0,46.6,11.1,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,988,3.0,1.0,0.09,42.5,8.8,0.0,0.0,0.0,26.1,2.3,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1013,3.0,1.0,0.09,49.3,12.4,0.0,0.0,0.0,33.1,4.1,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1038,3.0,1.0,0.09,57.5,18.1,0.0,0.0,0.0,45.3,8.2,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.09,69.9,24.4,0.0,0.0,0.0,54.6,13.3,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1098,3.0,1.0,0.09,99.3,30.3,0.0,0.0,0.0,63.5,19.2,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1113,3.0,1.0,0.09,99.2,30.6,0.0,0.0,0.0,63.0,19.3,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1133,3.0,1.0,0.09,99.7,29.2,0.0,0.0,0.0,63.2,18.4,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1148,3.0,1.0,0.09,100.0,29.0,0.0,0.0,0.0,63.2,18.3,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,873,5.0,1.0,0.11,0.0,5.5,0.0,1.8,24.4,26.2,1.4,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,923,5.0,1.0,0.11,0.0,12.7,0.0,25.8,39.4,65.3,8.3,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,973,5.0,1.0,0.11,0.0,18.1,0.0,33.7,27.0,60.8,11.0,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,1023,5.0,1.0,0.11,0.0,18.9,0.0,38.4,26.4,64.9,12.3,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.11,0.0,18.6,0.0,41.8,19.8,61.6,11.5,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,1123,5.0,1.0,0.11,0.0,16.9,0.0,35.1,11.5,46.6,7.9,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,873,2.0,1.0,0.11,0.0,22.8,0.0,1.5,8.2,9.7,2.2,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,923,2.0,1.0,0.11,0.0,29.6,0.0,20.8,12.8,33.6,10.0,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,973,2.0,1.0,0.11,0.0,34.4,0.0,30.1,12.4,42.6,14.7,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,1023,2.0,1.0,0.11,0.0,36.1,0.0,33.1,10.0,43.2,15.6,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,1073,2.0,1.0,0.11,0.0,33.0,0.0,35.8,8.7,44.5,14.7,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,873,10.0,1.0,0.11,0.0,2.8,0.0,0.0,0.0,35.4,1.0,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,923,10.0,1.0,0.11,0.0,4.0,0.0,0.0,0.0,81.7,3.3,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,973,10.0,1.0,0.11,0.0,6.1,0.0,0.0,0.0,100.0,6.4,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,1023,10.0,1.0,0.11,0.0,6.7,0.0,0.0,0.0,95.2,6.3,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,1073,10.0,1.0,0.11,0.0,4.2,0.0,0.0,0.0,90.9,3.8,8.76,0.0,0.0,14.05,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,72.81,0.0,0.0,0.0
0,1,1123,4.0,2.0,0.11,0.0,29.2,0.0,0.0,0.0,58.6,17.1,2.07,0.0,0.0,3.14,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
0,1,1123,4.0,5.0,0.11,0.0,25.8,0.0,0.0,0.0,46.1,11.9,2.07,0.0,0.0,3.14,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
0,1,1123,4.0,10.0,0.11,0.0,22.6,0.0,0.0,0.0,23.6,5.4,2.07,0.0,0.0,3.14,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
0,1,1123,4.0,2.0,0.11,0.0,34.2,0.0,0.0,0.0,71.8,24.5,2.07,0.0,0.0,3.14,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
0,1,1123,4.0,5.0,0.11,0.0,28.6,0.0,0.0,0.0,61.4,17.5,2.07,0.0,0.0,3.14,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
0,1,1123,4.0,10.0,0.11,0.0,24.8,0.0,0.0,0.0,45.5,11.3,2.07,0.0,0.0,3.14,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
0,1,1123,4.0,2.0,0.11,0.0,35.3,0.0,0.0,0.0,74.1,26.2,2.07,0.0,0.0,3.14,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
0,1,1123,4.0,5.0,0.06,0.0,31.0,0.0,0.0,0.0,66.6,20.7,2.07,0.0,0.0,3.14,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
0,1,1123,4.0,10.0,0.01,0.0,28.9,0.0,0.0,0.0,64.2,18.6,2.07,0.0,0.0,3.14,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0
0,1,1073,2.0,1.0,0.08,95.2,37.7,54.9,28.7,15.9,44.6,16.8,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,95.59
0,1,1073,3.0,1.0,0.08,96.1,35.1,52.4,31.1,16.3,47.4,16.6,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,95.59
0,1,1073,4.0,1.0,0.08,96.9,31.8,54.5,30.2,15.1,45.3,14.4,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,95.59
0,1,1073,5.0,1.0,0.08,97.5,30.3,54.9,29.3,15.4,44.7,13.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,95.59
0,1,1073,2.0,1.0,0.08,97.4,41.2,51.2,32.3,16.2,48.5,20.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,95.29
0,1,1073,3.0,1.0,0.08,98.1,38.6,46.8,36.4,16.5,52.9,20.4,2.76,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,95.29
0,1,1073,4.0,1.0,0.08,98.9,34.7,49.5,33.9,16.2,50.1,17.4,2.76,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,95.29
0,1,1073,5.0,1.0,0.08,99.0,32.5,50.5,33.7,15.3,49.0,15.9,2.76,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,95.29
0,1,1073,2.0,1.0,0.08,98.4,46.8,48.5,35.2,16.0,51.2,24.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,94.69
0,1,1073,3.0,1.0,0.08,98.8,43.7,45.3,38.3,16.0,54.3,23.7,2.77,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,94.69
0,1,1073,4.0,1.0,0.08,99.0,42.1,45.9,37.8,15.8,53.6,22.6,2.77,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,94.69
0,1,1073,5.0,1.0,0.08,99.1,39.9,47.2,37.4,15.0,52.4,20.9,2.77,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,94.69
0,1,1073,2.0,1.0,0.08,98.7,50.1,47.0,36.9,15.4,52.3,26.2,2.78,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,94.08
