,Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
3960,4276,1140.6,4.75,0.504,0.701784895,1.027119801,0.690925357,337,7,5.476095751,0.002919651,0.513275218,0.530451453,0.098432073
3961,3025,1140.6,4.75,0.576,0.701739241,1.027126276,0.691021508,998,38,2.724998553,0.005638738,0.58009105,0.733250074,0.025050326
3962,3906,1140.6,5,0,0.701744181,1.027128567,0.691219638,569,2,7.108708449,0.014585789,0.786841532,0.990437315,0.068491134
3963,2920,1140.6,5,0.072,0.701763527,1.027135216,0.691220288,475,30,3.277849579,0.002345721,0.978123805,0.643505981,0.041470454
3964,827,1140.6,5,0.144,0.701743619,1.027147154,0.691338848,795,33,7.855728172,0.010422643,0.849900146,0.511637615,0.066451333
3965,2335,1140.6,5,0.216,0.70175781,1.027175688,0.691025505,544,14,2.073271716,0.011257577,0.710560267,0.62412659,0.037142076
3966,3840,1140.6,5,0.288,0.701709552,1.027201454,0.691410463,883,3,7.785868199,0.001066444,0.759667045,0.998543336,0.085823989
3967,236,1140.6,5,0.36,0.70167249,1.027210617,0.69074329,905,25,3.623734225,0.023167131,0.730264034,0.596496631,0.09130147
3968,3713,1140.6,5,0.432,0.701729137,1.0272249,0.691131046,953,50,3.557570983,0.00696877,0.657306911,0.595862625,0.024338822
3969,238,1140.6,5,0.504,0.701662198,1.027228336,0.691105916,577,8,4.881703276,0.009646773,0.795082311,0.616939229,0.053550666
3970,3085,1140.6,5,0.576,0.701670014,1.027231705,0.690984318,286,20,5.018760225,0.002044976,0.807864627,0.654250555,0.055911806
3971,3222,1140.6,5.25,0,0.701695834,1.027233648,0.691951145,984,7,2.685091132,0.016025728,0.721539473,0.513090669,0.080033931
3972,681,1140.6,5.25,0.072,0.701677911,1.027240183,0.689937214,796,38,2.730779849,0.015618229,0.688922018,0.559358384,0.079503248
3973,2377,1140.6,5.25,0.144,0.701701538,1.027241957,0.691512128,371,44,2.236563815,0.000334872,0.537000461,0.507147225,0.051039684
3974,213,1140.6,5.25,0.216,0.70169104,1.02727977,0.691436557,807,8,6.703199642,0.013244334,0.513289542,0.548542818,0.076729705
3975,4353,1140.6,5.25,0.288,0.701671633,1.027283747,0.689699144,830,5,4.777205098,0.020529622,0.534934058,0.577604287,0.043996486
3976,3534,1140.6,5.25,0.36,0.701646593,1.027288377,0.691644589,333,38,5.844595293,0.0209493,0.612076178,0.651710891,0.076380478
3977,2170,1140.6,5.25,0.432,0.701625157,1.027292103,0.691783312,884,32,4.700355966,0.016532768,0.673657124,0.513727579,0.04697182
3978,5335,1140.6,5.25,0.504,0.70168324,1.027294045,0.69115194,276,14,2.228341824,0.002440387,0.74098153,0.517180931,0.081848769
3979,956,1140.6,5.25,0.576,0.701629446,1.027302539,0.691969925,424,28,3.643358217,0.005503569,0.954567885,0.560124036,0.052038273
3980,4979,1140.6,5.5,0,0.701678722,1.027303725,0.691582523,802,41,2.189855126,0.004603894,0.867050222,0.635518549,0.039146987
3981,638,1140.6,5.5,0.072,0.701672,1.027305935,0.691161024,973,16,2.195313126,0.027017737,0.598939185,0.529450584,0.098984713
3982,1964,1140.6,5.5,0.144,0.701662036,1.027309969,0.69155765,979,45,6.83942216,0.009664128,0.605651034,0.598451423,0.038049296
3983,619,1140.6,5.5,0.216,0.701656884,1.027320293,0.691657961,587,49,1.412224393,0.017836067,0.504458777,0.520452633,0.0998848
3984,1704,1140.6,5.5,0.288,0.701659701,1.027324962,0.691215542,621,28,4.29285527,0.004383474,0.511341376,0.590115773,0.040913512
3985,3019,1140.6,5.5,0.36,0.701623472,1.027325595,0.691026082,359,24,4.887784952,0.015114177,0.568625361,0.525526585,0.081978034
3986,1753,1140.6,5.5,0.432,0.701591184,1.027350586,0.688245051,890,27,4.06385564,0.011341264,0.547690204,0.529726904,0.036556011
3987,3024,1140.6,5.5,0.504,0.701602084,1.027362413,0.690969682,837,28,4.935616679,0.192426512,0.752685339,0.596257878,0.020612907
3988,2912,1140.6,5.5,0.576,0.701615019,1.027390916,0.689287158,429,26,3.584391529,0.004659799,0.982042949,0.651105126,0.048383344
3989,4375,1140.6,5.75,0,0.701601376,1.027404704,0.691247825,321,5,5.632031657,0.00349777,0.528388041,0.613858728,0.090655133
3990,3045,1140.6,5.75,0.072,0.701563857,1.027414453,0.691426664,919,45,3.527892405,0.029619547,0.69402408,0.515287689,0.082970953
3991,2738,1140.6,5.75,0.144,0.701549863,1.027452307,0.691347478,477,11,5.375583867,0.000575894,0.856539086,0.601215123,0.050091055
3992,5129,1140.6,5.75,0.216,0.701594087,1.027457565,0.690070419,655,27,2.71610245,0.005561349,0.580691356,0.555996294,0.04092872
3993,4689,1140.6,5.75,0.288,0.701592475,1.027460369,0.691173618,860,16,4.008093155,0.038023226,0.572756722,0.60388456,0.084738302
3994,4371,1140.6,5.75,0.36,0.701567893,1.027462344,0.690922183,386,12,7.742220557,0.007704565,0.99942713,0.546597183,0.04681401
3995,3033,1140.6,5.75,0.432,0.701542207,1.027465484,0.690995054,487,12,5.756514141,0.00765461,0.968642432,0.631612135,0.078506957
3996,4585,1140.6,5.75,0.504,0.701576378,1.027479142,0.691452776,688,41,4.112358392,0.010916367,0.565971885,0.613718626,0.032145366
3997,3308,1140.6,5.75,0.576,0.701530573,1.02748551,0.688568743,913,33,6.683662865,0.033669542,0.572653863,0.536723638,0.093328733
3998,3076,1140.6,6,0,0.701522004,1.027486494,0.691088706,309,44,3.51640975,0.019539603,0.549266302,0.576340573,0.095211282
3999,4661,1140.6,6,0.072,0.701554041,1.027525904,0.691056059,372,4,8.403619121,0.004643961,0.846443344,0.573606634,0.055290689
4000,3892,1140.6,6,0.144,0.701505497,1.027539475,0.691549472,327,17,1.437190798,0.010736879,0.55119288,0.624330753,0.099947966
4001,4697,1140.6,6,0.216,0.701535851,1.027557847,0.691130373,487,13,3.587079152,0.007328145,0.969281214,0.651436169,0.06811187
4002,1730,1140.6,6,0.288,0.701493588,1.027577598,0.691682306,514,2,3.632623053,0.0180992,0.980350269,0.720889649,0.058388291
4003,5064,1140.6,6,0.36,0.701514239,1.027589144,0.690580494,363,33,3.791189668,0.011287258,0.683615174,0.625153721,0.059710484
4004,3316,1140.6,6,0.432,0.701458736,1.027595385,0.691159722,893,45,5.529227717,0.017398516,0.762100829,0.531749588,0.098536519
4005,173,1140.6,6,0.504,0.701441575,1.027637819,0.69003381,912,30,5.215432035,0.011986232,0.641298381,0.595384215,0.042967046
4006,3810,1140.6,6,0.576,0.701452847,1.027643358,0.691682413,512,34,1.369852311,0.001241516,0.997720919,0.537179844,0.054871412
4007,4452,1163.8,1.5,0,0.701421826,1.027660286,0.691717713,501,11,2.116428295,0.026494755,0.69322819,0.588030425,0.054330585
4008,1959,1163.8,1.5,0.072,0.701366951,1.027736504,0.691554965,527,11,7.531618769,0.014120365,0.766118348,0.589761096,0.064819185
4009,3165,1163.8,1.5,0.144,0.701430115,1.02773984,0.692960907,731,40,2.329994871,0.004782291,0.65891368,0.521885497,0.056800717
4010,5205,1163.8,1.5,0.216,0.701383943,1.027744988,0.69139314,955,18,2.857112807,0.014973447,0.697242726,0.512559882,0.072318783
4011,3260,1163.8,1.5,0.288,0.701376316,1.027783642,0.691684944,409,47,7.539836622,0.437402184,0.688172232,0.546406324,0.098014826
4012,4957,1163.8,1.5,0.36,0.701397933,1.027787232,0.691693794,449,13,6.075501992,0.025714291,0.623173228,0.635486073,0.070210019
4013,3449,1163.8,1.5,0.432,0.701385349,1.027814242,0.692508013,861,7,5.185313515,0.020799182,0.78380357,0.528392246,0.089159389
4014,494,1163.8,1.5,0.504,0.701321378,1.027832747,0.691993899,713,10,3.161939063,0.01222424,0.924397995,0.502022308,0.035940675
4015,2477,1163.8,1.5,0.576,0.701306277,1.027871509,0.691217004,327,16,8.776277937,0.003857912,0.88436397,0.576522734,0.044315647
4016,3023,1163.8,1.75,0,0.70130496,1.027873775,0.691490729,321,44,2.425237398,0.003065324,0.971016852,0.517950539,0.064195507
4017,514,1163.8,1.75,0.072,0.70128277,1.027881346,0.691196415,264,28,5.713366504,0.076311767,0.630101871,0.525731315,0.094916565
4018,1284,1163.8,1.75,0.144,0.701323415,1.027903794,0.692114765,909,13,6.445266611,0.025082762,0.755214397,0.551124108,0.074671786
4019,4031,1163.8,1.75,0.216,0.701319343,1.027907628,0.691367457,567,32,7.445953711,0.018786833,0.86875213,0.626212231,0.083360027
4020,2917,1163.8,1.75,0.288,0.701302352,1.027929059,0.692116441,406,43,2.87425674,0.002242379,0.950137648,0.526704319,0.042508632
4021,2911,1163.8,1.75,0.36,0.701262447,1.02799772,0.691427056,136,4,4.808884219,0.056748984,0.565237553,0.511802744,0.092000646
4022,5695,1163.8,1.75,0.432,0.701229359,1.028007645,0.693030091,995,26,3.550624549,0.050800309,0.831752265,0.895283701,0.099300487
4023,2933,1163.8,1.75,0.504,0.701253632,1.028012667,0.6918024,943,2,1.697970995,0.000960829,0.532898686,0.741330076,0.069514439
4024,4142,1163.8,1.75,0.576,0.701227776,1.028029918,0.691724126,848,50,4.261766228,0.02522255,0.776933121,0.584077664,0.09571872
4025,2959,1163.8,2,0,0.70122361,1.028046396,0.689969988,446,2,2.695935714,0.012738803,0.95967417,0.772113543,0.053640159
4026,3791,1163.8,2,0.072,0.70122951,1.028054105,0.692235998,285,20,3.711323186,0.062120444,0.584095453,0.571877469,0.080166756
4027,5104,1163.8,2,0.144,0.701232737,1.028055074,0.692079496,612,47,2.621462665,0.01999381,0.519050622,0.628294027,0.028479694
4028,2445,1163.8,2,0.216,0.701216359,1.02805887,0.692124631,880,6,5.414122075,0.028422954,0.784055593,0.552350839,0.063843013
4029,1225,1163.8,2,0.288,0.701158198,1.02809565,0.69213045,586,24,5.096298995,0.010508734,0.641930844,0.611526154,0.053701123
4030,451,1163.8,2,0.36,0.701154672,1.028101714,0.691505062,877,47,3.417134112,0.019051255,0.564976905,0.52384108,0.058905016
4031,2653,1163.8,2,0.432,0.701198754,1.028107084,0.692228721,263,27,5.768812235,0.004769923,0.604702861,0.549338432,0.098220058
4032,2994,1163.8,2,0.504,0.701133094,1.028169445,0.691722793,438,24,2.023905506,0.005181017,0.804270532,0.536933214,0.045276937
4033,2831,1163.8,2,0.576,0.701119451,1.028179138,0.691822489,891,19,4.818322699,0.023622289,0.563150909,0.546997029,0.05164302
4034,6298,1163.8,2.25,0,0.701077518,1.028206513,0.693572037,443,49,3.29745194,0.252421451,0.626051355,0.656833201,0.041296742
4035,3229,1163.8,2.25,0.072,0.701128383,1.028210213,0.69202744,413,16,2.225283139,0.014134791,0.702320283,0.877657545,0.042646129
4036,4357,1163.8,2.25,0.144,0.701126412,1.028222043,0.691712869,953,36,6.004897477,5.42321E-05,0.98589596,0.955801758,0.049899734
4037,3176,1163.8,2.25,0.216,0.701132676,1.028248501,0.69208889,223,40,5.929636321,0.048398847,0.582210657,0.557753798,0.081644504
4038,1474,1163.8,2.25,0.288,0.701126696,1.028252476,0.692341863,410,28,1.291680278,0.007059868,0.999657519,0.557813406,0.069469603
4039,2806,1163.8,2.25,0.36,0.701066676,1.02826991,0.691600864,567,47,1.383991311,0.004794828,0.539014729,0.527352072,0.085715389
4040,3280,1163.8,2.25,0.432,0.70106287,1.028290232,0.692252348,304,39,5.552919214,0.017108837,0.725490297,0.597569248,0.079301011
4041,849,1163.8,2.25,0.504,0.701039758,1.028299362,0.69178417,414,7,3.843861996,0.0109301,0.518441531,0.571562491,0.042031555
4042,4294,1163.8,2.25,0.576,0.701097711,1.028301965,0.692036339,262,31,3.530820369,0.005389902,0.827259217,0.615403296,0.078910712
4043,3748,1163.8,2.5,0,0.701092761,1.028302014,0.692616742,305,41,2.021005588,0.004385627,0.517501131,0.509998261,0.066887334
4044,4004,1163.8,2.5,0.072,0.70107229,1.028343934,0.692569545,854,20,4.243634619,0.015832788,0.842338829,0.592477086,0.091403041
4045,886,1163.8,2.5,0.144,0.701017863,1.028366552,0.69198936,928,3,2.5061555,0.003190251,0.807684567,0.689705352,0.074855194
4046,2834,1163.8,2.5,0.216,0.701028235,1.028380817,0.692504467,266,19,4.931965276,0.001977601,0.610610881,0.537650555,0.081911465
4047,2783,1163.8,2.5,0.288,0.700994591,1.028393881,0.691659335,278,4,4.492350672,0.006608292,0.862569216,0.651982103,0.059443758
4048,2680,1163.8,2.5,0.36,0.701018864,1.028398587,0.692236629,281,13,5.860540479,0.010814051,0.970116212,0.623534182,0.086899909
4049,3626,1163.8,2.5,0.432,0.700980336,1.028421197,0.691068409,971,27,3.638105532,0.022809808,0.603684567,0.602046983,0.085358925
4050,2232,1163.8,2.5,0.504,0.7009665,1.028425343,0.692476865,945,32,3.364330102,0.16160323,0.573659837,0.528794727,0.090797716
4051,2023,1163.8,2.5,0.576,0.700943661,1.028464616,0.691863778,864,37,7.714826945,0.00676893,0.862120373,0.647447742,0.071063219
4052,1226,1163.8,2.75,0,0.700952932,1.028507753,0.691747289,965,14,7.05561675,0.014686191,0.847893628,0.513532272,0.085183055
4053,3237,1163.8,2.75,0.072,0.700920318,1.028568055,0.692258021,570,30,6.741393924,0.019217901,0.603361114,0.559186337,0.097438511
4054,4156,1163.8,2.75,0.144,0.700910694,1.028575288,0.692388478,842,24,7.022194749,0.014689279,0.716524258,0.535670977,0.093964428
4055,4376,1163.8,2.75,0.216,0.700895235,1.028619629,0.692267649,242,10,4.709346943,0.005667452,0.899979495,0.517792177,0.07379337
4056,1118,1163.8,2.75,0.288,0.700852465,1.028621416,0.692361561,807,21,7.425301783,0.001300951,0.808872666,0.592113401,0.043914427
4057,470,1163.8,2.75,0.36,0.700874845,1.028630805,0.692346909,677,4,2.86900172,0.027892802,0.557883713,0.51342783,0.091513149
4058,1370,1163.8,2.75,0.432,0.700814573,1.02868656,0.692604851,962,5,6.853741685,0.007862451,0.916940387,0.50167093,0.089188509
4059,2767,1163.8,2.75,0.504,0.700813379,1.028719245,0.692094326,327,7,5.646535479,0.012629993,0.605696275,0.588036573,0.074145814
4060,3022,1163.8,2.75,0.576,0.700812515,1.028720731,0.69185819,954,13,7.994937742,0.018257924,0.872787118,0.580510698,0.093813506
4061,4998,1163.8,3,0,0.700837752,1.028741943,0.692383563,935,30,7.064357143,0.003726671,0.676865118,0.734500755,0.096431495
4062,4813,1163.8,3,0.072,0.700830548,1.028750001,0.692290877,947,49,5.400793136,0.013977378,0.882157235,0.939733962,0.012859395
4063,445,1163.8,3,0.144,0.700794705,1.028750264,0.692698827,767,10,2.821778341,0.205393319,0.565910872,0.573001932,0.067289034
4064,1355,1163.8,3,0.216,0.700770391,1.028780358,0.69153367,998,2,2.378690942,0.002047317,0.999711446,0.811359288,0.045518719
4065,3582,1163.8,3,0.288,0.700757668,1.028804038,0.692098453,971,41,4.69601438,0.017370589,0.620917855,0.657257016,0.076858561
4066,802,1163.8,3,0.36,0.700761984,1.028818954,0.691952219,955,23,4.458202218,0.040149393,0.528295947,0.503205686,0.058861881
4067,1267,1163.8,3,0.432,0.70072929,1.028833163,0.692280755,912,10,4.063699398,0.013948934,0.833273427,0.584360759,0.059618143
4068,1605,1163.8,3,0.504,0.700733162,1.02884178,0.691835543,943,1,3.00679243,0.082563789,0.69047643,0.707074323,0.080651547
4069,3301,1163.8,3,0.576,0.70073313,1.0288572,0.692249442,850,2,2.216944905,0.116786095,0.599819158,0.816356562,0.099509022
4070,3088,1163.8,3.25,0,0.700723508,1.028859954,0.692043001,418,40,4.347355367,0.005070569,0.684379388,0.635809517,0.045181701
4071,3965,1163.8,3.25,0.072,0.700774369,1.028863394,0.692352472,955,12,4.172064703,0.006835285,0.594066534,0.524288428,0.043836543
4072,360,1163.8,3.25,0.144,0.700734235,1.028917134,0.693296454,269,2,2.757424187,0.029258516,0.69004359,0.814008669,0.068851892
4073,2641,1163.8,3.25,0.216,0.700725428,1.028921284,0.691772752,919,37,6.670497364,0.003449216,0.551743341,0.541156928,0.06606839
4074,2174,1163.8,3.25,0.288,0.700687329,1.028936845,0.692147463,302,36,5.887647499,0.006989928,0.564154251,0.613342296,0.077743307
4075,7139,1163.8,3.25,0.36,0.700700144,1.028949773,0.693068959,533,37,4.821228943,0.016205446,0.753415213,0.611142444,0.083674445
4076,5591,1163.8,3.25,0.432,0.700716845,1.028966615,0.692871418,605,4,2.995318995,0.006825435,0.509793565,0.570933579,0.062290604
4077,4237,1163.8,3.25,0.504,0.700703911,1.028983357,0.692919787,580,28,3.641349615,0.004311522,0.749634035,0.595745732,0.029879996
4078,3980,1163.8,3.25,0.576,0.700693073,1.029007506,0.692652172,846,34,4.91033407,0.214156136,0.686796087,0.509654456,0.072403785
4079,703,1163.8,3.5,0,0.700635281,1.029010018,0.692288616,625,27,5.732854577,0.010677041,0.697070109,0.524578051,0.047015553
4080,4691,1163.8,3.5,0.072,0.700652089,1.029078037,0.69207129,307,38,2.822450382,0.013767948,0.788460855,0.527834364,0.094483468
4081,764,1163.8,3.5,0.144,0.700620493,1.0291016,0.692211942,691,24,2.924475961,0.026319555,0.958137327,0.600314912,0.021577444
4082,2736,1163.8,3.5,0.216,0.700583311,1.029114699,0.692460176,946,44,7.025834917,0.009108283,0.857438917,0.541369105,0.09745988
4083,1689,1163.8,3.5,0.288,0.70055416,1.029134151,0.692493694,628,26,7.959323023,0.002243735,0.769024463,0.586062247,0.042892161
4084,3016,1163.8,3.5,0.36,0.700554577,1.029164079,0.692618331,602,42,3.509603812,0.001546853,0.529010081,0.661855198,0.031903287
4085,1648,1163.8,3.5,0.432,0.700539976,1.029173801,0.692544105,969,2,2.377421221,0.234966208,0.676195213,0.527836995,0.065435131
4086,4176,1163.8,3.5,0.504,0.700527403,1.02923415,0.692674127,167,5,4.77246533,0.003428394,0.91876327,0.515815736,0.096924631
4087,4078,1163.8,3.5,0.576,0.700523533,1.029252788,0.693291661,967,2,2.573496674,0.018668769,0.964163581,0.669783895,0.081648132
4088,4065,1163.8,3.75,0,0.700533509,1.02925896,0.692943771,693,1,6.409126538,0.002385505,0.712259369,0.830606685,0.077846349
4089,3426,1163.8,3.75,0.072,0.700539294,1.02927185,0.692949629,618,47,2.377700119,0.010980344,0.597305986,0.535800845,0.04335031
4090,4260,1163.8,3.75,0.144,0.700516538,1.029301856,0.693504422,872,30,4.988468069,0.014261004,0.799076136,0.581930339,0.068020844
4091,4060,1163.8,3.75,0.216,0.700485527,1.029341415,0.693085889,876,41,4.532011076,0.012704975,0.711918294,0.519000616,0.073012792
4092,2768,1163.8,3.75,0.288,0.700433795,1.029371615,0.693107776,585,50,3.868937594,0.038330494,0.581671826,0.616301181,0.089778658
4093,3050,1163.8,3.75,0.36,0.700421948,1.029378179,0.69235781,580,22,4.524006094,0.012377076,0.574871172,0.592772266,0.060060514
4094,1649,1163.8,3.75,0.432,0.700448858,1.029378437,0.693164027,879,7,3.161232048,0.032477727,0.562671434,0.613810597,0.079413905
4095,4355,1163.8,3.75,0.504,0.700439206,1.029403471,0.693727868,945,49,6.856276268,0.002919123,0.799999544,0.577880791,0.030495912
4096,11,1163.8,3.75,0.576,0.700459631,1.029407732,0.691415246,793,31,3.267144697,0.013413132,0.969181364,0.527035436,0.059624363
4097,4628,1163.8,4,0,0.70045874,1.029409695,0.692562205,423,37,3.859620915,0.002091216,0.5312335,0.605219876,0.04071679
4098,4177,1163.8,4,0.072,0.700419109,1.029420227,0.692521468,723,18,4.289458493,0.016695822,0.766093284,0.613501805,0.041722914
4099,5507,1163.8,4,0.144,0.700415102,1.029485195,0.692733911,456,31,6.124741369,0.039277317,0.720813196,0.560522754,0.096833226
4100,1620,1163.8,4,0.216,0.700405821,1.029491066,0.69283582,972,4,1.473499317,0.006981419,0.956586694,0.559812566,0.066808621
4101,5213,1163.8,4,0.288,0.700346296,1.029516967,0.692526647,862,9,3.048565718,0.027101022,0.682565465,0.642666223,0.086876408
4102,7560,1163.8,4,0.36,0.700345399,1.029532912,0.694186728,978,30,2.567462274,0.012278316,0.52517689,0.618875867,0.045358183
4103,3616,1163.8,4,0.432,0.700314909,1.029564866,0.692415899,910,28,3.945852137,0.075646251,0.540609597,0.652741993,0.079234006
4104,2835,1163.8,4,0.504,0.700328116,1.029579836,0.692445841,840,18,7.2496578,0.009488942,0.859679588,0.557547824,0.099817262
4105,2539,1163.8,4,0.576,0.70029639,1.029593871,0.692316478,834,39,1.38847749,0.015119644,0.686195144,0.515886427,0.094802177
4106,4333,1163.8,4.25,0,0.700323165,1.029623938,0.693317108,795,16,4.971769143,0.013664353,0.642151159,0.589861622,0.039504167
4107,6743,1163.8,4.25,0.072,0.70026386,1.029647668,0.694030819,459,15,4.611363127,0.011233147,0.783619229,0.547404685,0.060757914
4108,1013,1163.8,4.25,0.144,0.700266435,1.029690175,0.692947746,793,2,6.570958967,0.026570539,0.950759009,0.857351406,0.096141945
4109,5295,1163.8,4.25,0.216,0.700280177,1.029716088,0.692882557,930,24,7.895796152,0.047945411,0.883661531,0.532304318,0.060940208
4110,4182,1163.8,4.25,0.288,0.700278603,1.029717955,0.693469466,425,16,5.885516658,0.009875069,0.967854253,0.563943041,0.097884131
4111,155,1163.8,4.25,0.36,0.700271647,1.029731678,0.693470515,655,1,4.809051256,0.356120471,0.705588811,0.77264647,0.073145904
4112,2401,1163.8,4.25,0.432,0.700243653,1.029747311,0.693023864,542,2,3.488590087,0.01200049,0.688114338,0.724950276,0.094031788
4113,2391,1163.8,4.25,0.504,0.700239622,1.029755838,0.692916447,197,31,2.012801807,0.006173492,0.926505122,0.564171739,0.084055913
