Temperature,pCH4_per_pO2,Contact time,Y(C2),Accuracy,MAE,Extrapolating Variables
746.2,3,0.072,2.836903934,0.703862029,0.688553258,['Temperature']
746.2,3,0.144,0,0.742823209,0.505748369,['Temperature']
746.2,3,0.216,0,0.742460445,0.516612162,['Temperature']
746.2,3,0.288,0,0.701954026,0.691074865,['Temperature']
746.2,3,0.36,4.696822231,0.743488326,0.508639774,['Temperature']
746.2,3,0.432,0.695549291,0.704024662,0.688427328,['Temperature']
746.2,3,0.504,0.695549291,0.704103173,0.688377774,['Temperature']
746.2,3,0.576,3.352292825,0.705372326,0.687526413,['Temperature']
746.2,3.25,0,6.887156007,0.703943781,0.688740751,['Temperature']
746.2,3.25,0.072,2.836903934,0.743082575,0.51111216,['Temperature']
746.2,3.25,0.144,0,0.70484707,0.686662921,['Temperature']
746.2,3.25,0.216,0,0.743522913,0.503631334,['Temperature']
746.2,3.25,0.288,0,0.703606898,0.689017128,['Temperature']
746.2,3.25,0.36,4.696822231,0.70459555,0.687323774,['Temperature']
746.2,3.25,0.432,0.695549291,0.70414176,0.68835076,['Temperature']
746.2,3.25,0.504,0.695549291,0.704121507,0.688468671,['Temperature']
746.2,3.25,0.576,3.352292825,0.700840749,0.692241817,['Temperature']
746.2,3.5,0,6.887156007,0.701899466,0.690853923,['Temperature']
746.2,3.5,0.072,2.836903934,0.743471668,0.503973044,['Temperature']
746.2,3.5,0.144,0,0.706894742,0.686529432,['Temperature']
746.2,3.5,0.216,0,0.703943607,0.688545436,['Temperature']
746.2,3.5,0.288,0,0.698304138,0.694694548,['Temperature']
746.2,3.5,0.36,4.696822231,0.742917287,0.505222456,['Temperature']
746.2,3.5,0.432,0.695549291,0.743601312,0.506042321,['Temperature']
746.2,3.5,0.504,0.695549291,0.734697761,0.547902202,['Temperature']
746.2,3.5,0.576,3.352292825,0.702931499,0.689740825,['Temperature']
746.2,3.75,0,6.887156007,0.705614077,0.686662584,['Temperature']
746.2,3.75,0.072,2.836903934,0.702233405,0.688482386,['Temperature']
746.2,3.75,0.144,0,0.74278753,0.506912212,['Temperature']
746.2,3.75,0.216,0,0.743326774,0.504019674,['Temperature']
746.2,3.75,0.288,0,0.698444151,0.691306698,['Temperature']
746.2,3.75,0.36,4.696822231,0.740313398,0.538235543,['Temperature']
746.2,3.75,0.432,0.695549291,0.74357518,0.50409231,['Temperature']
746.2,3.75,0.504,0.695549291,0.743445555,0.503836387,['Temperature']
746.2,3.75,0.576,3.352292825,0.70411835,0.688419713,['Temperature']
746.2,4,0,5.726450934,0.704060684,0.688524965,['Temperature']
746.2,4,0.072,2.060366919,0.743398106,0.504215646,['Temperature']
746.2,4,0.144,0,0.741531586,0.516006437,['Temperature']
746.2,4,0.216,0,0.743444692,0.504325256,['Temperature']
746.2,4,0.288,0,0.70435807,0.688352322,['Temperature']
746.2,4,0.36,3.077133259,0.742139771,0.508787067,['Temperature']
746.2,4,0.432,0,0.704314461,0.684475222,['Temperature']
746.2,4,0.504,0,0.704281042,0.684610649,['Temperature']
746.2,4,0.576,1.500681153,0.703897028,0.688379452,['Temperature']
746.2,4.25,0,5.726450934,0.74261833,0.505453261,['Temperature']
746.2,4.25,0.072,2.060366919,0.702715007,0.690095247,['Temperature']
746.2,4.25,0.144,0,0.703475455,0.689520077,['Temperature']
746.2,4.25,0.216,0,0.704346789,0.688373924,['Temperature']
746.2,4.25,0.288,0,0.741061211,0.517394502,['Temperature']
746.2,4.25,0.36,3.077133259,0.743222992,0.510672313,['Temperature']
746.2,4.25,0.432,0,0.703686853,0.687855048,['Temperature']
746.2,4.25,0.504,0,0.735703181,0.55101183,['Temperature']
746.2,4.25,0.576,1.500681153,0.703844181,0.688479992,['Temperature']
746.2,4.5,0,5.726450934,0.743395547,0.506838731,['Temperature']
746.2,4.5,0.072,2.060366919,0.743480217,0.503684671,['Temperature']
746.2,4.5,0.144,0,0.703096134,0.6887898,['Temperature']
746.2,4.5,0.216,0,0.742364751,0.505975661,['Temperature']
746.2,4.5,0.288,0,0.702298493,0.690698924,['Temperature']
746.2,4.5,0.36,3.077133259,0.704209917,0.68693739,['Temperature']
746.2,4.5,0.432,0,0.70359961,0.68901113,['Temperature']
746.2,4.5,0.504,0,0.743068265,0.511025372,['Temperature']
746.2,4.5,0.576,1.500681153,0.70386944,0.68846922,['Temperature']
746.2,4.75,0,5.726450934,0.703284704,0.689379646,['Temperature']
746.2,4.75,0.072,2.060366919,0.706491266,0.683427636,['Temperature']
746.2,4.75,0.144,0,0.703780813,0.688986143,['Temperature']
746.2,4.75,0.216,0,0.740204283,0.537491294,['Temperature']
746.2,4.75,0.288,0,0.739867975,0.538434703,['Temperature']
746.2,4.75,0.36,3.077133259,0.743212269,0.50488099,['Temperature']
746.2,4.75,0.432,0,0.703376678,0.689029708,['Temperature']
746.2,4.75,0.504,0,0.706232165,0.684799259,['Temperature']
746.2,4.75,0.576,1.500681153,0.702485811,0.687973461,['Temperature']
746.2,5,0,5.063559949,0.74261433,0.512769069,['Temperature']
746.2,5,0.072,1.397475291,0.704025873,0.686568639,['Temperature']
746.2,5,0.144,0,0.743339666,0.504344301,['Temperature']
746.2,5,0.216,0,0.702709508,0.688479822,['Temperature']
746.2,5,0.288,0,0.703937513,0.688424587,['Temperature']
746.2,5,0.36,2.394502368,0.735692461,0.573183727,['Temperature']
746.2,5,0.432,0,0.704202375,0.687723773,['Temperature']
746.2,5,0.504,0,0.742968347,0.505130764,['Temperature']
746.2,5,0.576,0.81804925,0.743229011,0.504447556,['Temperature']
746.2,5.25,0,5.063559949,0.705389302,0.68731793,['Temperature']
746.2,5.25,0.072,1.397475291,0.703906033,0.688814417,['Temperature']
746.2,5.25,0.144,0,0.743486835,0.503795276,['Temperature']
746.2,5.25,0.216,0,0.702881482,0.690634424,['Temperature']
746.2,5.25,0.288,0,0.704205885,0.688453486,['Temperature']
746.2,5.25,0.36,2.394502368,0.742373793,0.505972744,['Temperature']
746.2,5.25,0.432,0,0.705278969,0.687436286,['Temperature']
746.2,5.25,0.504,0,0.740042452,0.537417799,['Temperature']
746.2,5.25,0.576,0.81804925,0.702791122,0.689422369,['Temperature']
746.2,5.5,0,5.063559949,0.704532556,0.689064906,['Temperature']
746.2,5.5,0.072,1.397475291,0.704581897,0.688782748,['Temperature']
746.2,5.5,0.144,0,0.743682421,0.50344361,['Temperature']
746.2,5.5,0.216,0,0.704149007,0.688502948,['Temperature']
746.2,5.5,0.288,0,0.703861698,0.688744484,['Temperature']
746.2,5.5,0.36,2.394502368,0.704061742,0.688336126,['Temperature']
746.2,5.5,0.432,0,0.706565904,0.685474119,['Temperature']
746.2,5.5,0.504,0,0.704626174,0.687413632,['Temperature']
746.2,5.5,0.576,0.81804925,0.742892493,0.509367626,['Temperature']
746.2,5.75,0,5.063559949,0.703604728,0.689222446,['Temperature']
746.2,5.75,0.072,1.397475291,0.70461177,0.688792539,['Temperature']
746.2,5.75,0.144,0,0.70325008,0.689328908,['Temperature']
746.2,5.75,0.216,0,0.702491596,0.690204734,['Temperature']
746.2,5.75,0.288,0,0.743355041,0.503983599,['Temperature']
746.2,5.75,0.36,2.394502368,0.704203676,0.687849999,['Temperature']
746.2,5.75,0.432,0,0.705200132,0.686794923,['Temperature']
746.2,5.75,0.504,0,0.703583028,0.685829677,['Temperature']
746.2,5.75,0.576,0.81804925,0.742576553,0.506229516,['Temperature']
746.2,6,0,5.063559949,0.740455766,0.537150487,['Temperature']
746.2,6,0.072,1.397475291,0.704559842,0.688892497,['Temperature']
746.2,6,0.144,0,0.743448413,0.503772346,['Temperature']
746.2,6,0.216,0,0.704669651,0.687814343,['Temperature']
746.2,6,0.288,0,0.70372788,0.688835082,['Temperature']
746.2,6,0.36,2.394502368,0.743168085,0.505622408,['Temperature']
746.2,6,0.432,0,0.706615625,0.685815042,['Temperature']
746.2,6,0.504,0,0.705530486,0.686800286,['Temperature']
746.2,6,0.576,0.81804925,0.704046229,0.688339395,['Temperature']
769.4,1.5,0,9.551309758,0.73718615,0.551328626,['Temperature']
769.4,1.5,0.072,6.994392112,0.703973636,0.688221752,['Temperature']
769.4,1.5,0.144,3.243188454,0.743190944,0.505275013,['Temperature']
769.4,1.5,0.216,2.962152095,0.7433505,0.504454866,['Temperature']
769.4,1.5,0.288,2.962152095,0.70400984,0.688647524,['Temperature']
769.4,1.5,0.36,9.589847711,0.704895104,0.687652845,['Temperature']
769.4,1.5,0.432,6.617509592,0.703301654,0.689029711,['Temperature']
769.4,1.5,0.504,6.617509592,0.742809999,0.506513906,['Temperature']
769.4,1.5,0.576,9.933110279,0.705107536,0.685937571,['Temperature']
769.4,1.75,0,9.551309758,0.737582442,0.548233767,['Temperature']
769.4,1.75,0.072,6.994392112,0.705100437,0.687271648,['Temperature']
769.4,1.75,0.144,3.243188454,0.702540251,0.690654116,['Temperature']
769.4,1.75,0.216,2.962152095,0.742810353,0.508802646,['Temperature']
769.4,1.75,0.288,2.962152095,0.743557442,0.503664215,['Temperature']
769.4,1.75,0.36,9.589847711,0.704356331,0.687496602,['Temperature']
769.4,1.75,0.432,6.617509592,0.704050295,0.688480545,['Temperature']
769.4,1.75,0.504,6.617509592,0.703742672,0.688776628,['Temperature']
769.4,1.75,0.576,9.933110279,0.704252131,0.687705051,['Temperature']
769.4,2,0,7.930769467,0.702472078,0.690580591,['Temperature']
769.4,2,0.072,5.287248717,0.740242382,0.536617936,['Temperature']
769.4,2,0.144,1.408573088,0.703489822,0.688947943,['Temperature']
769.4,2,0.216,1.193470945,0.742758525,0.505147614,['Temperature']
769.4,2,0.288,1.193470945,0.743586526,0.503794704,['Temperature']
769.4,2,0.36,7.821168953,0.703211069,0.691980284,['Temperature']
769.4,2,0.432,4.825053139,0.704052963,0.688462412,['Temperature']
769.4,2,0.504,4.825053139,0.704052576,0.688463136,['Temperature']
769.4,2,0.576,8.206915799,0.70306367,0.690192536,['Temperature']
769.4,2.25,0,7.046489346,0.743171193,0.510608495,['Temperature']
769.4,2.25,0.072,3.494753987,0.702551666,0.690529154,['Temperature']
769.4,2.25,0.144,0,0.737848458,0.542936849,['Temperature']
769.4,2.25,0.216,0,0.706017363,0.686167962,['Temperature']
769.4,2.25,0.288,0,0.740314942,0.54262699,['Temperature']
769.4,2.25,0.36,5.958626398,0.704578124,0.688158812,['Temperature']
769.4,2.25,0.432,2.044605542,0.743649161,0.503424031,['Temperature']
769.4,2.25,0.504,2.044605542,0.740476379,0.539889052,['Temperature']
769.4,2.25,0.576,4.701343831,0.74048741,0.537398658,['Temperature']
769.4,2.5,0,6.782047281,0.705734387,0.687215927,['Temperature']
769.4,2.5,0.072,3.476320872,0.742525906,0.51009517,['Temperature']
769.4,2.5,0.144,0,0.702513769,0.690556415,['Temperature']
769.4,2.5,0.216,0,0.702542586,0.690523332,['Temperature']
769.4,2.5,0.288,0,0.740463882,0.540941727,['Temperature']
769.4,2.5,0.36,5.940193284,0.702614985,0.690496336,['Temperature']
769.4,2.5,0.432,2.026172611,0.702942056,0.689117594,['Temperature']
769.4,2.5,0.504,2.026172611,0.705269282,0.687592053,['Temperature']
769.4,2.5,0.576,4.682910717,0.703562602,0.688956766,['Temperature']
769.4,2.75,0,6.560958847,0.703601139,0.686851457,['Temperature']
769.4,2.75,0.072,3.335918263,0.702539752,0.690521969,['Temperature']
769.4,2.75,0.144,0,0.703415953,0.688404702,['Temperature']
769.4,2.75,0.216,0,0.702536673,0.690515997,['Temperature']
769.4,2.75,0.288,0,0.702534089,0.690517208,['Temperature']
769.4,2.75,0.36,5.807724179,0.702613611,0.690500728,['Temperature']
769.4,2.75,0.432,1.893703691,0.704009766,0.68851418,['Temperature']
769.4,2.75,0.504,1.893703691,0.704984611,0.686045765,['Temperature']
769.4,2.75,0.576,4.550441612,0.703586508,0.688939255,['Temperature']
769.4,3,0,6.887156007,0.704481025,0.686867698,['Temperature']
769.4,3,0.072,2.836903934,0.703862029,0.688553258,['Temperature']
769.4,3,0.144,0,0.742823209,0.505748369,['Temperature']
769.4,3,0.216,0,0.742460445,0.516612162,['Temperature']
769.4,3,0.288,0,0.701954026,0.691074865,['Temperature']
769.4,3,0.36,4.696822231,0.743488326,0.508639774,['Temperature']
769.4,3,0.432,0.695549291,0.704024662,0.688427328,['Temperature']
769.4,3,0.504,0.695549291,0.704103173,0.688377774,['Temperature']
769.4,3,0.576,3.352292825,0.705372326,0.687526413,['Temperature']
769.4,3.25,0,6.887156007,0.703943781,0.688740751,['Temperature']
769.4,3.25,0.072,2.836903934,0.743082575,0.51111216,['Temperature']
769.4,3.25,0.144,0,0.70484707,0.686662921,['Temperature']
769.4,3.25,0.216,0,0.743522913,0.503631334,['Temperature']
769.4,3.25,0.288,0,0.703606898,0.689017128,['Temperature']
769.4,3.25,0.36,4.696822231,0.70459555,0.687323774,['Temperature']
769.4,3.25,0.432,0.695549291,0.70414176,0.68835076,['Temperature']
769.4,3.25,0.504,0.695549291,0.704121507,0.688468671,['Temperature']
769.4,3.25,0.576,3.352292825,0.700840749,0.692241817,['Temperature']
769.4,3.5,0,6.887156007,0.701899466,0.690853923,['Temperature']
769.4,3.5,0.072,2.836903934,0.743471668,0.503973044,['Temperature']
769.4,3.5,0.144,0,0.706894742,0.686529432,['Temperature']
769.4,3.5,0.216,0,0.703943607,0.688545436,['Temperature']
769.4,3.5,0.288,0,0.698304138,0.694694548,['Temperature']
769.4,3.5,0.36,4.696822231,0.742917287,0.505222456,['Temperature']
769.4,3.5,0.432,0.695549291,0.743601312,0.506042321,['Temperature']
769.4,3.5,0.504,0.695549291,0.734697761,0.547902202,['Temperature']
769.4,3.5,0.576,3.352292825,0.702931499,0.689740825,['Temperature']
769.4,3.75,0,6.887156007,0.705614077,0.686662584,['Temperature']
769.4,3.75,0.072,2.836903934,0.702233405,0.688482386,['Temperature']
769.4,3.75,0.144,0,0.74278753,0.506912212,['Temperature']
769.4,3.75,0.216,0,0.743326774,0.504019674,['Temperature']
769.4,3.75,0.288,0,0.698444151,0.691306698,['Temperature']
769.4,3.75,0.36,4.696822231,0.740313398,0.538235543,['Temperature']
769.4,3.75,0.432,0.695549291,0.74357518,0.50409231,['Temperature']
769.4,3.75,0.504,0.695549291,0.743445555,0.503836387,['Temperature']
769.4,3.75,0.576,3.352292825,0.70411835,0.688419713,['Temperature']
769.4,4,0,5.726450934,0.704060684,0.688524965,['Temperature']
769.4,4,0.072,2.060366919,0.743398106,0.504215646,['Temperature']
769.4,4,0.144,0,0.741531586,0.516006437,['Temperature']
769.4,4,0.216,0,0.743444692,0.504325256,['Temperature']
769.4,4,0.288,0,0.70435807,0.688352322,['Temperature']
769.4,4,0.36,3.077133259,0.742139771,0.508787067,['Temperature']
769.4,4,0.432,0,0.704314461,0.684475222,['Temperature']
769.4,4,0.504,0,0.704281042,0.684610649,['Temperature']
769.4,4,0.576,1.500681153,0.703897028,0.688379452,['Temperature']
769.4,4.25,0,5.726450934,0.74261833,0.505453261,['Temperature']
769.4,4.25,0.072,2.060366919,0.702715007,0.690095247,['Temperature']
769.4,4.25,0.144,0,0.703475455,0.689520077,['Temperature']
769.4,4.25,0.216,0,0.704346789,0.688373924,['Temperature']
769.4,4.25,0.288,0,0.741061211,0.517394502,['Temperature']
769.4,4.25,0.36,3.077133259,0.743222992,0.510672313,['Temperature']
769.4,4.25,0.432,0,0.703686853,0.687855048,['Temperature']
769.4,4.25,0.504,0,0.735703181,0.55101183,['Temperature']
769.4,4.25,0.576,1.500681153,0.703844181,0.688479992,['Temperature']
769.4,4.5,0,5.726450934,0.743395547,0.506838731,['Temperature']
769.4,4.5,0.072,2.060366919,0.743480217,0.503684671,['Temperature']
769.4,4.5,0.144,0,0.703096134,0.6887898,['Temperature']
769.4,4.5,0.216,0,0.742364751,0.505975661,['Temperature']
769.4,4.5,0.288,0,0.702298493,0.690698924,['Temperature']
769.4,4.5,0.36,3.077133259,0.704209917,0.68693739,['Temperature']
769.4,4.5,0.432,0,0.70359961,0.68901113,['Temperature']
769.4,4.5,0.504,0,0.743068265,0.511025372,['Temperature']
769.4,4.5,0.576,1.500681153,0.70386944,0.68846922,['Temperature']
769.4,4.75,0,5.726450934,0.703284704,0.689379646,['Temperature']
769.4,4.75,0.072,2.060366919,0.706491266,0.683427636,['Temperature']
769.4,4.75,0.144,0,0.703780813,0.688986143,['Temperature']
769.4,4.75,0.216,0,0.740204283,0.537491294,['Temperature']
769.4,4.75,0.288,0,0.739867975,0.538434703,['Temperature']
769.4,4.75,0.36,3.077133259,0.743212269,0.50488099,['Temperature']
769.4,4.75,0.432,0,0.703376678,0.689029708,['Temperature']
769.4,4.75,0.504,0,0.706232165,0.684799259,['Temperature']
769.4,4.75,0.576,1.500681153,0.702485811,0.687973461,['Temperature']
769.4,5,0,5.063559949,0.74261433,0.512769069,['Temperature']
769.4,5,0.072,1.397475291,0.704025873,0.686568639,['Temperature']
769.4,5,0.144,0,0.743339666,0.504344301,['Temperature']
769.4,5,0.216,0,0.702709508,0.688479822,['Temperature']
769.4,5,0.288,0,0.703937513,0.688424587,['Temperature']
769.4,5,0.36,2.394502368,0.735692461,0.573183727,['Temperature']
769.4,5,0.432,0,0.704202375,0.687723773,['Temperature']
769.4,5,0.504,0,0.742968347,0.505130764,['Temperature']
769.4,5,0.576,0.81804925,0.743229011,0.504447556,['Temperature']
769.4,5.25,0,5.063559949,0.705389302,0.68731793,['Temperature']
769.4,5.25,0.072,1.397475291,0.703906033,0.688814417,['Temperature']
769.4,5.25,0.144,0,0.743486835,0.503795276,['Temperature']
769.4,5.25,0.216,0,0.702881482,0.690634424,['Temperature']
769.4,5.25,0.288,0,0.704205885,0.688453486,['Temperature']
769.4,5.25,0.36,2.394502368,0.742373793,0.505972744,['Temperature']
769.4,5.25,0.432,0,0.705278969,0.687436286,['Temperature']
769.4,5.25,0.504,0,0.740042452,0.537417799,['Temperature']
769.4,5.25,0.576,0.81804925,0.702791122,0.689422369,['Temperature']
769.4,5.5,0,5.063559949,0.704532556,0.689064906,['Temperature']
769.4,5.5,0.072,1.397475291,0.704581897,0.688782748,['Temperature']
769.4,5.5,0.144,0,0.743682421,0.50344361,['Temperature']
769.4,5.5,0.216,0,0.704149007,0.688502948,['Temperature']
769.4,5.5,0.288,0,0.703861698,0.688744484,['Temperature']
769.4,5.5,0.36,2.394502368,0.704061742,0.688336126,['Temperature']
769.4,5.5,0.432,0,0.706565904,0.685474119,['Temperature']
769.4,5.5,0.504,0,0.704626174,0.687413632,['Temperature']
769.4,5.5,0.576,0.81804925,0.742892493,0.509367626,['Temperature']
769.4,5.75,0,5.063559949,0.703604728,0.689222446,['Temperature']
769.4,5.75,0.072,1.397475291,0.70461177,0.688792539,['Temperature']
769.4,5.75,0.144,0,0.70325008,0.689328908,['Temperature']
769.4,5.75,0.216,0,0.702491596,0.690204734,['Temperature']
769.4,5.75,0.288,0,0.743355041,0.503983599,['Temperature']
769.4,5.75,0.36,2.394502368,0.704203676,0.687849999,['Temperature']
769.4,5.75,0.432,0,0.705200132,0.686794923,['Temperature']
769.4,5.75,0.504,0,0.703583028,0.685829677,['Temperature']
769.4,5.75,0.576,0.81804925,0.742576553,0.506229516,['Temperature']
769.4,6,0,5.063559949,0.740455766,0.537150487,['Temperature']
769.4,6,0.072,1.397475291,0.704559842,0.688892497,['Temperature']
769.4,6,0.144,0,0.743448413,0.503772346,['Temperature']
769.4,6,0.216,0,0.704669651,0.687814343,['Temperature']
769.4,6,0.288,0,0.70372788,0.688835082,['Temperature']
769.4,6,0.36,2.394502368,0.743168085,0.505622408,['Temperature']
769.4,6,0.432,0,0.706615625,0.685815042,['Temperature']
769.4,6,0.504,0,0.705530486,0.686800286,['Temperature']
769.4,6,0.576,0.81804925,0.704046229,0.688339395,['Temperature']
792.6,1.5,0,9.551309758,0.73718615,0.551328626,['Temperature']
792.6,1.5,0.072,6.994392112,0.703973636,0.688221752,['Temperature']
792.6,1.5,0.144,3.243188454,0.743190944,0.505275013,['Temperature']
792.6,1.5,0.216,2.962152095,0.7433505,0.504454866,['Temperature']
792.6,1.5,0.288,2.962152095,0.70400984,0.688647524,['Temperature']
792.6,1.5,0.36,9.589847711,0.704895104,0.687652845,['Temperature']
792.6,1.5,0.432,6.617509592,0.703301654,0.689029711,['Temperature']
792.6,1.5,0.504,6.617509592,0.742809999,0.506513906,['Temperature']
792.6,1.5,0.576,9.933110279,0.705107536,0.685937571,['Temperature']
792.6,1.75,0,9.551309758,0.737582442,0.548233767,['Temperature']
792.6,1.75,0.072,6.994392112,0.705100437,0.687271648,['Temperature']
792.6,1.75,0.144,3.243188454,0.702540251,0.690654116,['Temperature']
792.6,1.75,0.216,2.962152095,0.742810353,0.508802646,['Temperature']
