2024-03-05 11:53:18,396 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:53:18,396 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:53:19,030 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:53:19,034 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:53:19,034 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:53:26,363 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:53:26,824 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:53:26,824 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:53:33,206 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:53:33,211 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:53:33,211 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:53:33,410 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:53:33,414 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:53:33,414 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:54:20,938 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:54:20,942 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:54:20,942 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:54:26,108 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:54:26,112 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:54:26,112 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:54:26,611 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:54:26,615 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:54:26,615 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:06,687 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:06,692 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:06,692 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:07,603 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:07,607 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:07,607 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:08,068 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:08,072 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:08,072 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:08,537 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:08,541 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:08,541 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:11,727 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:11,731 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:11,731 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:22,454 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:22,458 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:22,458 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:25,117 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:25,122 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:25,122 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:30,386 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:30,390 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:30,390 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:32,802 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:32,806 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
