Mg_C_mol%,Nb_C_mol%,Fe_C_mol%,K_C_mol%,Na_C_mol%,Ce_C_mol%,Rh_C_mol%,Ag_C_mol%,La_C_mol%,Ga_C_mol%,Cs_C_mol%, Na _C_mol%,Pt_C_mol%,Mn_C_mol%,W_C_mol%,Zr_C_mol%,Na _C_mol%,Li_C_mol%,Ti_C_mol%,Ir_C_mol%,Sn_C_mol%,Ge_C_mol%,P_A_mol%,S_A_mol%,Cl_A_mol%,Si_S_mol%,Ca_S_mol%,Al_S_mol%,La_S_mol%,Mg_S_mol%,C_S_mol%,Ti_S_mol%,Fe_S_mol%,Zr_S_mol%,Sr_S_mol%,Preparation,Temperature,p(CH4),p(O2),p(CH4)/p(O2),p total,Contact time,X(CH4),S(C2),Y(C2)
0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1092,0.45,0.15,3.0,1.0,0.06,34.5,57.0,19.7
0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1113,0.45,0.15,3.0,1.0,0.06,29.2,48.5,14.2
0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1113,0.45,0.15,3.0,1.0,0.07,39.0,56.7,22.1
0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.32,0.08,4.0,1.0,0.0,15.3,47.6,7.3
0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.32,0.08,4.0,1.0,0.0,23.8,45.8,10.9
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1122,0.68,0.32,2.1,1.0,0.14,13.0,58.0,7.5
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1157,0.68,0.32,2.1,1.0,0.14,22.0,55.0,12.1
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1187,0.68,0.32,2.1,1.0,0.14,29.0,49.0,14.2
0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.01,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,28.2,43.7,12.3
0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.01,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,30.1,46.7,14.1
0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.36,0.0,0.0,0.0,93.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,0.53,0.27,2.0,1.0,0.18,1.4,28.6,0.4
0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.36,0.0,0.0,0.0,93.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,0.53,0.27,2.0,1.0,0.18,7.2,2.6,0.2
0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.36,0.0,0.0,0.0,93.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.53,0.27,2.0,1.0,0.18,4.9,34.9,1.7
0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.36,0.0,0.0,0.0,93.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1048,0.53,0.27,2.0,1.0,0.18,9.2,50.6,4.6
0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.36,0.0,0.0,0.0,93.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.53,0.27,2.0,1.0,0.18,41.4,43.1,17.9
0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.36,0.0,0.0,0.0,93.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1098,0.53,0.27,2.0,1.0,0.18,37.5,40.6,15.2
0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,1.36,0.0,0.0,0.0,93.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1123,0.53,0.27,2.0,1.0,0.18,37.3,45.6,17.0
23.46,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,1.2,0.0,0.0,0.0,70.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,0.53,0.27,2.0,1.0,0.18,2.8,23.5,0.6
23.46,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,1.2,0.0,0.0,0.0,70.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.53,0.27,2.0,1.0,0.18,2.1,47.4,1.0
23.46,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,1.2,0.0,0.0,0.0,70.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.53,0.27,2.0,1.0,0.18,12.7,3.7,0.5
23.46,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,1.2,0.0,0.0,0.0,70.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1048,0.53,0.27,2.0,1.0,0.18,10.6,40.2,4.3
23.46,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,1.2,0.0,0.0,0.0,70.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.53,0.27,2.0,1.0,0.18,15.8,61.8,9.8
23.46,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,1.2,0.0,0.0,0.0,70.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1098,0.53,0.27,2.0,1.0,0.18,42.4,42.7,18.1
23.46,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,1.2,0.0,0.0,0.0,70.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1123,0.53,0.27,2.0,1.0,0.18,39.1,41.3,16.1
0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.04,0.0,0.0,0.0,0.0,0.0,9.45,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,28.4,44.7,12.7
0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.04,0.0,0.0,0.0,0.0,0.0,9.45,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,32.0,47.2,15.1
0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.84,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,24.3,55.0,13.4
0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.38,0.0,0.0,0.0,4.73,0.0,9.46,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,14.4,33.6,4.8
0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.84,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,35.8,58.5,20.9
0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.38,0.0,0.0,0.0,4.73,0.0,9.46,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,27.4,43.9,12.0
0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.91,0.0,0.0,0.0,0.95,0.0,4.73,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,26.1,40.3,10.5
0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.91,0.0,0.0,0.0,0.95,0.0,4.73,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,28.0,37.3,10.4
0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.76,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,16.6,47.5,7.9
0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.76,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,24.8,49.5,12.3
0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.05,0.0,0.0,0.0,2.84,0.0,4.73,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,32.3,58.7,19.0
0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.05,0.0,0.0,0.0,2.84,0.0,4.73,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,35.2,53.6,18.9
0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.69,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,15.0,40.9,6.1
0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.69,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,25.2,46.0,11.6
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,30.9,49.3,15.3
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.19,0.0,0.0,0.0,4.73,0.0,4.73,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,30.9,62.3,19.3
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,33.5,51.0,17.1
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,33.3,52.7,16.5
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,33.4,51.1,17.1
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.19,0.0,0.0,0.0,4.73,0.0,4.73,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,38.3,60.3,23.1
47.33,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,47.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,0.53,0.27,2.0,1.0,0.18,11.2,27.5,3.1
47.33,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,47.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.53,0.27,2.0,1.0,0.18,9.9,23.9,2.3
47.33,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,47.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1048,0.53,0.27,2.0,1.0,0.18,5.0,49.5,2.4
47.33,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,47.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1048,0.53,0.27,2.0,1.0,0.18,18.1,5.7,1.0
47.33,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,47.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.53,0.27,2.0,1.0,0.18,11.9,53.1,6.3
47.33,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,47.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1098,0.53,0.27,2.0,1.0,0.18,40.9,44.0,18.0
47.33,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.04,0.0,0.0,0.0,47.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1123,0.53,0.27,2.0,1.0,0.18,42.4,41.7,17.7
0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.11,0.0,0.0,0.0,4.73,0.0,2.84,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,25.8,43.7,11.3
0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,0.0,0.0,0.0,6.63,0.0,4.73,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,25.6,42.6,10.9
0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.11,0.0,0.0,0.0,4.73,0.0,2.84,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,29.5,43.8,12.9
0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33,0.0,0.0,0.0,6.63,0.0,4.73,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,29.1,41.2,12.0
0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.04,0.0,0.0,0.0,4.74,0.0,0.95,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,24.0,44.9,10.8
0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.04,0.0,0.0,0.0,4.74,0.0,0.95,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,28.9,44.1,12.8
0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,5.6,46.0,2.6
0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.53,0.0,0.0,0.0,9.47,0.0,4.74,0.0,0.0,0.0,1,1048,0.75,0.25,3.0,1.0,0.36,18.5,49.9,9.3
0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,19.5,40.4,7.8
0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.53,0.0,0.0,0.0,9.47,0.0,4.74,0.0,0.0,0.0,1,1073,0.75,0.25,3.0,1.0,0.36,25.5,46.5,11.9
71.62,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.88,0.0,0.0,0.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,0.53,0.27,2.0,1.0,0.18,1.4,31.1,0.4
71.62,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.88,0.0,0.0,0.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.53,0.27,2.0,1.0,0.18,25.7,41.9,10.8
71.62,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.88,0.0,0.0,0.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1048,0.53,0.27,2.0,1.0,0.18,22.6,37.5,8.5
71.62,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.88,0.0,0.0,0.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.53,0.27,2.0,1.0,0.18,11.8,51.1,6.0
71.62,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.88,0.0,0.0,0.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.53,0.27,2.0,1.0,0.18,21.7,8.1,1.8
71.62,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.88,0.0,0.0,0.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1098,0.53,0.27,2.0,1.0,0.18,16.3,56.9,9.3
71.62,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.88,0.0,0.0,0.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1123,0.53,0.27,2.0,1.0,0.18,42.0,41.0,17.2
0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.55,0.18,3.0,1.0,0.1,36.8,64.9,23.9
96.35,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,0.53,0.27,2.0,1.0,0.18,3.8,11.2,0.4
96.35,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1023,0.53,0.27,2.0,1.0,0.18,4.3,37.2,1.6
96.35,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1048,0.53,0.27,2.0,1.0,0.18,37.1,44.6,16.5
96.35,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1073,0.53,0.27,2.0,1.0,0.18,34.0,40.2,13.7
96.35,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1098,0.53,0.27,2.0,1.0,0.18,23.9,51.4,12.3
96.35,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1098,0.53,0.27,2.0,1.0,0.18,23.5,11.0,2.6
96.35,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1123,0.53,0.27,2.0,1.0,0.18,29.8,50.8,15.1
