Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
55,1.88053356344469,-2.9778593737330463,-0.5966303034341474,0.5393406511238781,0.9572781170877886,0.7390514723035491,[1.00220957],[12.61133866],928,15,2.100401945135282,0.0,1.0,1.0,0.1
56,2.2029554102477533,-2.9778593737330463,-0.5966303034341474,0.5450600828117158,0.9513272226951605,0.7417943145468264,[2.83011236],[12.7579513],937,5,3.7116877487261575,0.0,0.5,0.5,0.1
57,-0.8063151599141702,-2.9778593737330463,-1.2631112749186872,0.5649245164131428,0.9302923153244494,0.7214284402095212,[2.88172045],[12.70824437],303,14,4.167224238636913,0.0,1.0,0.5,0.1
58,-0.26894541524239823,-2.9778593737330463,-1.2631112749186872,0.5884265348741602,0.9048495301362288,0.6965453043092333,[2.66619673],[7.53355066],951,13,2.6632193972603053,0.0,1.0,0.5,0.1
59,0.26842432942937383,-2.9778593737330463,-1.2631112749186872,0.5632035014511371,0.9321703347115504,0.7228773172981202,[2.6987647],[12.72427372],959,13,4.278783497624151,0.0,1.0,0.5,0.1
60,1.0207419719698547,-2.9778593737330463,-1.2631112749186872,0.5584300174919602,0.937230237621599,0.7249595343472168,[3.50906935],[12.66084103],960,9,7.395908686155844,0.0,1.0,0.5,0.1
61,1.5581117166416267,-2.9778593737330463,-1.2631112749186872,0.5500103609190792,0.9460735784953226,0.7325240061477977,[2.17890634],[12.63673262],882,19,4.1236014221314825,0.000142394271253,0.6418870825459336,0.976514959620397,0.0814297089835165
62,1.88053356344469,-2.9778593737330463,-1.2631112749186872,0.5377148750693457,0.9589135335209883,0.7407686608790465,[0.95469084],[12.60969119],928,15,2.100401945135282,0.0,1.0,1.0,0.1
63,2.3104293591821077,-2.9778593737330463,-1.2631112749186872,0.5700384910336544,0.924780668614487,0.7166925297092949,[2.58749094],[12.73900036],937,5,3.7116877487261575,0.0,0.5,0.5,0.1
64,2.6328512059851708,-2.9778593737330463,-1.2631112749186872,0.5652045866039463,0.929945001465188,0.7212076889849958,[2.90317812],[12.71092848],303,14,4.167224238636913,0.0,1.0,0.5,0.1
65,1.88053356344469,-2.9778593737330463,-1.596351760660957,0.5761057145638893,0.9182888815102175,0.7097337779260797,[2.85148897],[12.74362568],951,13,2.6632193972603053,0.0,1.0,0.5,0.1
66,0.5908461762324371,-2.9778593737330463,-1.596351760660957,0.562842319076599,0.932537925157847,0.7232319829823959,[2.66877928],[12.72491936],959,13,4.278783497624151,0.0,1.0,0.5,0.1
67,1.0207419719698547,-2.9778593737330463,-1.596351760660957,0.5728226748714055,0.9218486391787318,0.7142464338983407,[3.12894716],[12.67518334],942,13,5.154423905500086,0.0,1.0,0.5,0.1
68,1.4506377677072724,-2.9778593737330463,-1.596351760660957,0.5495176766911682,0.9466523214751136,0.7328921196222803,[1.8107995],[12.61148362],324,22,5.0895585639401135,0.0,1.0,0.6786952164486505,0.1
69,2.3104293591821077,-2.9778593737330463,-1.596351760660957,0.5526165848386602,0.9433878173117752,0.7338051773690214,[2.85820761],[12.74155383],990,19,3.5643931073551696,0.0,0.630361890510452,0.5,0.1
70,2.7403251549195256,-2.9778593737330463,-1.596351760660957,0.5633903876383399,0.9319441267180918,0.7233128628595196,[2.91107454],[12.72747426],990,19,3.561755973894625,0.0,0.6306104764955753,0.5,0.1
71,3.170220950656943,-2.9778593737330463,-1.596351760660957,0.5660823527984857,0.9290702987948227,0.7204373894695582,[2.91535368],[12.70610718],328,29,4.297609395655268,0.0,1.0,0.5,0.1
72,1.0207419719698547,-2.9778593737330463,-1.862944149254773,0.5709079157095629,0.9238329363442195,0.7164638396115387,[2.55849161],[12.72492938],951,1,4.47102888744196,0.0,1.0,1.0,0.1
73,1.0207419719698547,-2.9778593737330463,-1.862944149254773,0.5503337944256279,0.9457216144293297,0.7332128612464327,[1.97870722],[12.66055397],890,29,5.17609953452272,0.0044133794494594,0.7762264151801228,0.914378539827363,0.0992958530816807
74,0.48337222729808266,-2.9778593737330463,-1.862944149254773,0.7607651241779687,0.6898101850602119,0.5147563498461877,[0.83494768],[9.74137728],970,4,1.0,0.0,1.0,1.0,0.1
75,-0.05399751737368938,-2.9778593737330463,-1.862944149254773,0.5401904456507047,0.9563645870125844,0.7409485662617533,[1.43030348],[12.60932068],971,14,2.5363276850813974,0.0,0.5,1.0,0.1
76,0.48337222729808266,-2.9778593737330463,-1.862944149254773,0.5701739061736628,0.9246209834308724,0.7175325697699663,[2.12088384],[12.75925641],951,11,3.361150537171891,0.0,1.0,0.5,0.1
77,-0.05399751737368938,-2.9778593737330463,-1.862944149254773,0.8168430670638953,0.6035957483026088,0.48222398212294854,[3.61664782],[4.63501112],927,1,1.0,0.0,0.5,1.0,0.1
78,-6.5024344534349545,-1.4625261534833855,-1.796296052106319,0.5423102092505259,0.9541283998978605,0.7362136944138584,[1.01348295],[12.61389546],954,13,2.09834203902564,0.0,1.0,1.0,0.1
79,-5.965064708763182,-1.4625261534833855,-1.796296052106319,0.5592399649636877,0.9363157198222929,0.7261960997742223,[2.62182131],[12.73001675],974,15,4.131645345749562,0.0,1.0,0.5,0.1
80,-5.42769496409141,-1.4625261534833855,-1.796296052106319,0.5474275548394579,0.9487794391289518,0.7330428883745739,[1.70424261],[12.61733632],945,20,5.334983280140752,0.0,0.5,1.0,0.1
81,-4.890325219419638,-1.4625261534833855,-1.796296052106319,0.5466456539602167,0.9495986796078872,0.7338204695833915,[1.94111147],[12.60530142],972,14,4.112754274878726,0.0,0.5,1.0,0.1
82,-4.352955474747866,-1.4625261534833855,-1.796296052106319,0.5403380904046242,0.9561817906965097,0.7403738629140448,[1.44337454],[12.61000971],971,14,2.5363276850813974,0.0,0.5,1.0,0.1
83,-3.815585730076094,-1.4625261534833855,-1.796296052106319,0.5586580947258044,0.9369335555112381,0.7264902614770316,[2.43560495],[12.73530344],951,11,3.361150537171891,0.0,1.0,0.5,0.1
84,-3.2782159854043216,-1.4625261534833855,-1.796296052106319,0.5858136166716035,0.907651477391105,0.7089799302784155,[3.30568113],[11.79779212],927,1,1.0,0.0,0.5,1.0,0.1
85,-2.74084624073255,-1.4625261534833855,-1.796296052106319,0.5680970037236011,0.9268603817616871,0.71731073600672,[2.59893122],[12.74809889],946,30,2.6822694710553248,0.0,0.5,0.5,0.1
86,-2.2034764960607776,-1.4625261534833855,-1.796296052106319,0.5434368243499388,0.9529533706591612,0.735054639894576,[1.05148878],[12.61336236],319,35,2.246490154835898,0.0,1.0,1.0,0.1
87,1.0207419719698547,-4.493192593982707,0.5363873480895702,0.5694966962479762,0.9253262212627213,0.7160305535991359,[2.18094148],[12.74216418],967,5,2.4816054855509213,0.0,0.5,0.5,0.1
88,-4.352955474747866,-1.4625261534833855,-1.396407469215595,0.5426063051525323,0.9538500805193497,0.7357416534901815,[1.03096666],[12.61385159],307,43,2.133277772954682,0.0,1.0,1.0,0.1
89,-3.2782159854043216,-1.4625261534833855,-1.396407469215595,0.5415351811197684,0.9549662899321696,0.7393301307038843,[1.45389833],[12.61224703],971,14,2.5363276850813974,0.0,0.5,1.0,0.1
90,-2.2034764960607776,-1.4625261534833855,-1.396407469215595,0.5583741791812795,0.9372664301186047,0.727220202436823,[2.40202131],[12.7428699],951,11,3.361150537171891,0.0,1.0,0.5,0.1
91,-0.05399751737368938,-2.9778593737330463,0.5363873480895702,0.7782040182070363,0.6642333976996277,0.4729885341137009,[1.49348249],[9.65847294],927,1,1.0,0.0,0.5,1.0,0.1
92,1.0207419719698547,-2.9778593737330463,0.5363873480895702,0.5649841050777867,0.9302134978937293,0.7213301038956339,[3.12826719],[12.71642355],303,14,4.640518708770734,0.0,1.0,0.5,0.1
93,2.095481461313399,-2.9778593737330463,0.5363873480895702,0.5244353422612978,0.9725922098210137,0.7537492486493279,[1.04678812],[12.60670094],315,29,2.1912768864043044,0.0,1.0,1.0,0.1
94,-6.5024344534349545,-6.008525814232367,-1.862944149254773,0.5576111181877617,0.9381187771883674,0.7198751375152226,[1.05517759],[12.60975794],322,28,2.462143961437156,0.0,1.0,1.0,0.1
95,-6.5024344534349545,-6.008525814232367,-1.3830778497859042,0.5478344057179243,0.9484249316537787,0.7313330113295953,[0.86379709],[12.61206583],957,18,2.863419119819824,0.0,1.0,1.0,0.1
96,-6.5024344534349545,-6.008525814232367,-0.9032115503170357,0.5461962470216418,0.9501141855207911,0.7366241874602353,[1.43139734],[12.60237793],971,14,2.5363276850813974,0.0,0.5,1.0,0.1
97,-6.5024344534349545,-6.008525814232367,-0.42334525084816704,0.5701849750384472,0.92465800914572,0.7147805419372201,[2.42551031],[12.67626481],951,11,3.361150537171891,0.0,1.0,0.5,0.1
98,-6.5024344534349545,-6.008525814232367,0.05652104862070149,0.6671381818627437,0.8137150148938204,0.6590025091675855,[3.39875402],[11.71305625],927,1,1.0,0.0,0.5,1.0,0.1
99,-6.5024344534349545,-6.008525814232367,0.5363873480895702,0.5806333652452562,0.9133824107392807,0.7060680767853124,[2.99243345],[12.61423068],303,14,5.454601380215768,0.0,1.0,0.5,0.1
100,-6.5024344534349545,-6.008525814232367,1.016253647558439,0.5696475027399825,0.9252640052606355,0.714905613595718,[1.96518984],[12.69227509],964,14,5.055350719495681,0.0,0.8146664064879156,0.8791380844720765,0.0842737945544105
101,-6.5024344534349545,-6.008525814232367,1.4961199470273077,0.642220216358395,0.8436482351614273,0.6232089244796145,[0.89590635],[12.62580971],306,15,2.500016532315993,0.0,1.0,1.0,0.1
102,-6.5024344534349545,-6.008525814232367,1.975986246496176,0.7202849107080868,0.7459563539170199,0.5622888626695547,[1.23591032],[7.29960482],957,18,2.863419119819824,0.0,1.0,1.0,0.1
103,-6.5024344534349545,-6.008525814232367,2.455852545965045,0.753176523601492,0.7007267589824663,0.558869813352942,[2.0222558],[7.74753468],971,14,2.5363276850813974,0.0,0.5,1.0,0.1
104,-6.5024344534349545,-6.008525814232367,2.935718845433913,0.5950576976045194,0.8975363447678313,0.6858256086384785,[2.34882917],[12.46004729],951,11,3.361150537171891,0.0,1.0,0.5,0.1
105,-6.5024344534349545,-6.008525814232367,3.4155851449027828,0.4873781284616364,1.0098434104636365,0.8504435397972827,[3.52900495],[11.01084535],927,1,1.0,0.0,0.5,1.0,0.1
106,-6.5024344534349545,-6.008525814232367,3.89545144437165,0.6024867259451222,0.8892651806065377,0.679917273659854,[2.97214117],[12.41702036],303,14,5.454601380215768,0.0,1.0,0.5,0.1
107,-6.5024344534349545,-6.008525814232367,4.37531774384052,0.6593576909051011,0.8231988669699725,0.6151526179211075,[2.10620775],[11.88244264],964,14,5.055350719495681,0.0,0.8146664064879156,0.8791380844720765,0.0842737945544105
108,-6.5024344534349545,-6.008525814232367,4.8551840433093885,0.738812397177883,0.7208281686092309,0.5455656910438901,[1.23696413],[7.64840595],306,15,2.500016532315993,0.0,1.0,1.0,0.1
109,-6.5024344534349545,-6.008525814232367,5.335050342778257,0.7202849107080868,0.7459563539170199,0.5622888626695547,[1.23591032],[7.29960482],957,18,2.863419119819824,0.0,1.0,1.0,0.1
110,-6.5024344534349545,-6.008525814232367,5.814916642247125,0.753176523601492,0.7007267589824663,0.558869813352942,[2.0222558],[7.74753468],971,14,2.5363276850813974,0.0,0.5,1.0,0.1
111,-6.5024344534349545,-6.008525814232367,6.294782941715995,0.5950576976045194,0.8975363447678313,0.6858256086384785,[2.34882917],[12.46004729],951,11,3.361150537171891,0.0,1.0,0.5,0.1
112,-6.5024344534349545,-6.008525814232367,6.774649241184863,0.4873781284616364,1.0098434104636365,0.8504435397972827,[3.52900495],[11.01084535],927,1,1.0,0.0,0.5,1.0,0.1
113,-6.5024344534349545,-6.008525814232367,7.254515540653732,0.6024867259451222,0.8892651806065377,0.679917273659854,[2.97214117],[12.41702036],303,14,5.454601380215768,0.0,1.0,0.5,0.1
114,-6.5024344534349545,-6.008525814232367,7.7343818401226,0.6593576909051011,0.8231988669699725,0.6151526179211075,[2.10620775],[11.88244264],964,14,5.055350719495681,0.0,0.8146664064879156,0.8791380844720765,0.0842737945544105
115,-6.5024344534349545,-5.629692509169953,-1.862944149254773,0.5577151633921493,0.9380084528746009,0.7198934647981723,[1.056075],[12.61091284],306,15,2.500016532315993,0.0,1.0,1.0,0.1
116,-6.5024344534349545,-5.629692509169953,-1.3830778497859042,0.5478344057179243,0.9484249316537787,0.7313330113295953,[0.86379709],[12.61206583],957,18,2.863419119819824,0.0,1.0,1.0,0.1
117,-6.5024344534349545,-5.629692509169953,-0.9032115503170357,0.5461962470216418,0.9501141855207911,0.7366241874602353,[1.43139734],[12.60237793],971,14,2.5363276850813974,0.0,0.5,1.0,0.1
118,-6.5024344534349545,-5.629692509169953,-0.42334525084816704,0.5701849750384472,0.92465800914572,0.7147805419372201,[2.42551031],[12.67626481],951,11,3.361150537171891,0.0,1.0,0.5,0.1
119,-6.5024344534349545,-5.629692509169953,0.05652104862070149,0.6671381818627437,0.8137150148938204,0.6590025091675855,[3.39875402],[11.71305625],927,1,1.0,0.0,0.5,1.0,0.1
120,-6.5024344534349545,-5.629692509169953,0.5363873480895702,0.5806333652452562,0.9133824107392807,0.7060680767853124,[2.99243345],[12.61423068],303,14,5.454601380215768,0.0,1.0,0.5,0.1
121,-6.5024344534349545,-5.629692509169953,1.016253647558439,0.5696475027399825,0.9252640052606355,0.714905613595718,[1.96518984],[12.69227509],964,14,5.055350719495681,0.0,0.8146664064879156,0.8791380844720765,0.0842737945544105
122,-6.5024344534349545,-5.629692509169953,1.4961199470273077,0.642220216358395,0.8436482351614273,0.6232089244796145,[0.89590635],[12.62580971],306,15,2.500016532315993,0.0,1.0,1.0,0.1
123,-6.5024344534349545,-5.629692509169953,1.975986246496176,0.7904044778809868,0.6457233184212261,0.525364479904439,[3.49104967],[8.1595606],960,22,2.0239367065637834,0.0,0.5,0.5,0.1
124,-6.5024344534349545,-5.629692509169953,2.455852545965045,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
125,-6.5024344534349545,-5.629692509169953,2.935718845433913,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
126,-6.5024344534349545,-5.629692509169953,3.4155851449027828,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
127,-6.5024344534349545,-5.629692509169953,3.89545144437165,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
128,-6.5024344534349545,-5.629692509169953,4.37531774384052,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
129,-6.5024344534349545,-5.629692509169953,4.8551840433093885,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
130,-6.5024344534349545,-5.629692509169953,5.335050342778257,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
131,-6.5024344534349545,-5.629692509169953,5.814916642247125,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
132,-6.5024344534349545,-5.629692509169953,6.294782941715995,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
133,-6.5024344534349545,-5.629692509169953,6.774649241184863,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
134,-6.5024344534349545,-5.629692509169953,7.254515540653732,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
135,-6.5024344534349545,-5.629692509169953,7.7343818401226,0.5975341297187089,0.8947876859248387,0.6831317202369597,[2.5769309],[12.44708256],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
136,-6.5024344534349545,-5.250859204107537,-1.862944149254773,0.5873193464833475,0.9060721501968604,0.6996624119026625,[2.95932092],[12.72021679],955,36,3.8025720757718746,0.0,0.5,0.5300012723550349,0.1
137,-6.5024344534349545,-5.250859204107537,-1.3830778497859042,0.5686106422683661,0.9263794633444802,0.717155117804226,[2.66510382],[12.68710808],938,7,4.647845071532168,0.0,1.0,0.5,0.1
138,-6.5024344534349545,-5.250859204107537,-0.9032115503170357,0.5488008076638946,0.9473837200440023,0.7331523914526398,[2.07763376],[12.59218316],973,19,4.505994488377357,0.0,0.5,1.0,0.1
139,-6.5024344534349545,-5.250859204107537,-0.42334525084816704,0.5491943534803995,0.9469673661156475,0.7327874732788554,[2.11846533],[12.6039186],973,19,4.505994488377357,0.0,0.5,1.0,0.1
140,-6.5024344534349545,-5.250859204107537,0.05652104862070149,0.5464515271253159,0.9498438032981192,0.7350898203530083,[2.07226267],[12.59593014],973,19,4.505994488377357,0.0,0.5,1.0,0.1
141,-6.5024344534349545,-5.250859204107537,0.5363873480895702,0.552363392170325,0.9436664278505262,0.7282831916385124,[2.08249178],[12.58658461],973,19,4.505994488377357,0.0,0.5,1.0,0.1
142,-6.5024344534349545,-5.250859204107537,1.016253647558439,0.5682978700754295,0.9267137342592913,0.7136257423356553,[2.0449666],[12.61338906],973,19,4.505994488377357,0.0,0.5,1.0,0.1
143,-6.5024344534349545,-5.250859204107537,1.4961199470273077,0.6458800476177837,0.8393221846399593,0.621268806059225,[2.08941545],[12.63482146],973,19,4.505994488377357,0.0,0.5,1.0,0.1
144,-6.5024344534349545,-5.250859204107537,1.975986246496176,0.6669106500126591,0.8140214397151998,0.6107027726362281,[2.0948781],[12.68640332],973,19,4.505994488377357,0.0,0.5,1.0,0.1
145,-6.5024344534349545,-5.250859204107537,2.455852545965045,0.6669106500126591,0.8140214397151998,0.6107027726362281,[2.0948781],[12.68640332],973,19,4.505994488377357,0.0,0.5,1.0,0.1
146,-6.5024344534349545,-5.250859204107537,2.935718845433913,0.6669106500126591,0.8140214397151998,0.6107027726362281,[2.0948781],[12.68640332],973,19,4.505994488377357,0.0,0.5,1.0,0.1
147,-6.5024344534349545,-5.250859204107537,3.4155851449027828,0.6669106500126591,0.8140214397151998,0.6107027726362281,[2.0948781],[12.68640332],973,19,4.505994488377357,0.0,0.5,1.0,0.1
148,-6.5024344534349545,-5.250859204107537,3.89545144437165,0.6669106500126591,0.8140214397151998,0.6107027726362281,[2.0948781],[12.68640332],973,19,4.505994488377357,0.0,0.5,1.0,0.1
149,-6.5024344534349545,-5.250859204107537,4.37531774384052,0.6669106500126591,0.8140214397151998,0.6107027726362281,[2.0948781],[12.68640332],973,19,4.505994488377357,0.0,0.5,1.0,0.1
150,-6.5024344534349545,-5.250859204107537,4.8551840433093885,0.6669106500126591,0.8140214397151998,0.6107027726362281,[2.0948781],[12.68640332],973,19,4.505994488377357,0.0,0.5,1.0,0.1
151,-6.5024344534349545,-5.250859204107537,5.335050342778257,0.7556168283397355,0.6972541670081258,0.5554232053607151,[1.93947973],[7.80044929],939,33,2.0084835296110053,0.0,0.5,1.0,0.1
152,-6.5024344534349545,-5.250859204107537,5.814916642247125,0.6606686923427785,0.8216132517320187,0.609526883886529,[1.19808664],[11.9607002],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
153,-6.5024344534349545,-5.250859204107537,6.294782941715995,0.6606686923427785,0.8216132517320187,0.609526883886529,[1.19808664],[11.9607002],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
154,-6.5024344534349545,-5.250859204107537,6.774649241184863,0.6606686923427785,0.8216132517320187,0.609526883886529,[1.19808664],[11.9607002],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
155,-6.5024344534349545,-5.250859204107537,7.254515540653732,0.6606686923427785,0.8216132517320187,0.609526883886529,[1.19808664],[11.9607002],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
156,-6.5024344534349545,-5.250859204107537,7.7343818401226,0.6606686923427785,0.8216132517320187,0.609526883886529,[1.19808664],[11.9607002],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
157,-6.5024344534349545,-4.872025899045122,-1.862944149254773,0.5750422070899313,0.9194510769977778,0.7063593996462324,[1.29163828],[12.6860414],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
158,-6.5024344534349545,-4.872025899045122,-1.3830778497859042,0.5526866485007215,0.9433223753118686,0.7292466236633658,[1.0239562],[12.74223904],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
159,-6.5024344534349545,-4.872025899045122,-0.9032115503170357,0.5513684418661664,0.9446842411160765,0.7303434062173247,[0.7719964],[12.742734],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
160,-6.5024344534349545,-4.872025899045122,-0.42334525084816704,0.5512730438965479,0.9447815833828235,0.7305202336614564,[1.10794821],[12.74088721],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
161,-6.5024344534349545,-4.872025899045122,0.05652104862070149,0.5512942161688167,0.9447592943174979,0.7304877543679466,[1.1137599],[12.73992733],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
162,-6.5024344534349545,-4.872025899045122,0.5363873480895702,0.5596009139711233,0.9360066003630696,0.7222292453254917,[1.14371671],[12.77121214],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
163,-6.5024344534349545,-4.872025899045122,1.016253647558439,0.5614061929766412,0.934081458337277,0.7209778795977067,[1.14409532],[12.78207402],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
164,-6.5024344534349545,-4.872025899045122,1.4961199470273077,0.6253516812838853,0.8633072692472569,0.6504949507510408,[1.14679041],[12.21562724],309,26,5.0151335168999625,0.0,1.0,0.7696475678581399,0.0826608111768921
165,-6.5024344534349545,-4.872025899045122,1.975986246496176,0.6676441210527677,0.8131246980446132,0.6142462785612609,[1.84198465],[12.58430914],972,12,3.4907401475100874,0.0,0.5,1.0,0.1
166,-6.5024344534349545,-4.872025899045122,2.455852545965045,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
167,-6.5024344534349545,-4.872025899045122,2.935718845433913,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
168,-6.5024344534349545,-4.872025899045122,3.4155851449027828,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
169,-6.5024344534349545,-4.872025899045122,3.89545144437165,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
170,-6.5024344534349545,-4.872025899045122,4.37531774384052,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
171,-6.5024344534349545,-4.872025899045122,4.8551840433093885,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
172,-6.5024344534349545,-4.872025899045122,5.335050342778257,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
173,-6.5024344534349545,-4.872025899045122,5.814916642247125,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
174,-6.5024344534349545,-4.872025899045122,6.294782941715995,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
175,-6.5024344534349545,-4.872025899045122,6.774649241184863,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
176,-6.5024344534349545,-4.872025899045122,7.254515540653732,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
177,-6.5024344534349545,-4.872025899045122,7.7343818401226,0.594154214705005,0.8985370514433052,0.6851558202039055,[2.94390764],[12.37560229],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
178,-6.5024344534349545,-4.493192593982707,-1.862944149254773,0.5768461948278591,0.9174967671301593,0.707931690299532,[3.18865671],[12.60439209],302,13,7.0522498699017175,0.0,1.0,0.5,0.1
179,-6.5024344534349545,-4.493192593982707,-1.3830778497859042,0.5912098449285952,0.9017792997354647,0.6933658980048834,[2.58673849],[12.72339968],993,46,2.006192955197302,0.0,1.0,0.5,0.1
180,-6.5024344534349545,-4.493192593982707,-0.9032115503170357,0.5523188789306726,0.9436602063644831,0.7343621537955989,[3.06620111],[12.73707585],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
181,-6.5024344534349545,-4.493192593982707,-0.42334525084816704,0.5552386446661146,0.9405748268253166,0.731015978831316,[3.07160463],[12.71975426],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
182,-6.5024344534349545,-4.493192593982707,0.05652104862070149,0.5549724356538841,0.9408562721853213,0.7312528842064423,[3.08384027],[12.72026066],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
183,-6.5024344534349545,-4.493192593982707,0.5363873480895702,0.5538277205418717,0.9421208314820689,0.7323797807361906,[2.9776248],[12.70561699],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
184,-6.5024344534349545,-4.493192593982707,1.016253647558439,0.5546945319082721,0.9411904320153814,0.7313542088680406,[3.07643213],[12.70296196],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
185,-6.5024344534349545,-4.493192593982707,1.4961199470273077,0.5621281990433952,0.933301531002479,0.7224202656395261,[2.9991559],[12.62739615],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
186,-6.5024344534349545,-4.493192593982707,1.975986246496176,0.7693965496265773,0.6773116268925995,0.5215974917724236,[3.50493803],[9.12128393],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
187,-6.5024344534349545,-4.493192593982707,2.455852545965045,0.7693965496265773,0.6773116268925995,0.5215974917724236,[3.50493803],[9.12128393],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
188,-6.5024344534349545,-4.493192593982707,2.935718845433913,0.7693965496265773,0.6773116268925995,0.5215974917724236,[3.50493803],[9.12128393],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
189,-6.5024344534349545,-4.493192593982707,3.4155851449027828,0.7693965496265773,0.6773116268925995,0.5215974917724236,[3.50493803],[9.12128393],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
190,-6.5024344534349545,-4.493192593982707,3.89545144437165,0.7693965496265773,0.6773116268925995,0.5215974917724236,[3.50493803],[9.12128393],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
191,-6.5024344534349545,-4.493192593982707,4.37531774384052,0.7693965496265773,0.6773116268925995,0.5215974917724236,[3.50493803],[9.12128393],938,2,2.6584576378482767,0.0,0.5,0.5,0.1
