,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Extrapolation Strength,Extrapolating Variables
797,746.2,4.0,0.576,1.500681153,2,"['Temperature', 'Contact time']"
798,746.2,4.0,0.648,1.500681153,2,"['Temperature', 'Contact time']"
799,746.2,4.0,0.72,1.500681153,2,"['Temperature', 'Contact time']"
800,746.2,4.0,0.792,1.500681153,2,"['Temperature', 'Contact time']"
801,746.2,4.0,0.864,1.500681153,2,"['Temperature', 'Contact time']"
802,746.2,4.0,0.936,1.500681153,2,"['Temperature', 'Contact time']"
803,746.2,4.0,1.008,1.500681153,2,"['Temperature', 'Contact time']"
804,746.2,4.0,1.08,1.500681153,2,"['Temperature', 'Contact time']"
805,746.2,4.0,1.152,1.500681153,2,"['Temperature', 'Contact time']"
806,746.2,4.0,1.224,1.500681153,2,"['Temperature', 'Contact time']"
807,746.2,4.0,1.296,1.500681153,2,"['Temperature', 'Contact time']"
808,746.2,4.0,1.368,1.500681153,2,"['Temperature', 'Contact time']"
809,746.2,4.0,1.44,1.500681153,2,"['Temperature', 'Contact time']"
810,746.2,4.25,0.0,5.726450934,2,"['Temperature', 'Contact time']"
818,746.2,4.25,0.576,1.500681153,2,"['Temperature', 'Contact time']"
819,746.2,4.25,0.648,1.500681153,2,"['Temperature', 'Contact time']"
820,746.2,4.25,0.72,1.500681153,2,"['Temperature', 'Contact time']"
821,746.2,4.25,0.792,1.500681153,2,"['Temperature', 'Contact time']"
822,746.2,4.25,0.864,1.500681153,2,"['Temperature', 'Contact time']"
823,746.2,4.25,0.936,1.500681153,2,"['Temperature', 'Contact time']"
824,746.2,4.25,1.008,1.500681153,2,"['Temperature', 'Contact time']"
825,746.2,4.25,1.08,1.500681153,2,"['Temperature', 'Contact time']"
826,746.2,4.25,1.152,1.500681153,2,"['Temperature', 'Contact time']"
827,746.2,4.25,1.224,1.500681153,2,"['Temperature', 'Contact time']"
828,746.2,4.25,1.296,1.500681153,2,"['Temperature', 'Contact time']"
829,746.2,4.25,1.368,1.500681153,2,"['Temperature', 'Contact time']"
830,746.2,4.25,1.44,1.500681153,2,"['Temperature', 'Contact time']"
831,746.2,4.5,0.0,5.726450934,2,"['Temperature', 'Contact time']"
839,746.2,4.5,0.576,1.500681153,2,"['Temperature', 'Contact time']"
840,746.2,4.5,0.648,1.500681153,2,"['Temperature', 'Contact time']"
841,746.2,4.5,0.72,1.500681153,2,"['Temperature', 'Contact time']"
842,746.2,4.5,0.792,1.500681153,2,"['Temperature', 'Contact time']"
843,746.2,4.5,0.864,1.500681153,2,"['Temperature', 'Contact time']"
844,746.2,4.5,0.936,1.500681153,2,"['Temperature', 'Contact time']"
845,746.2,4.5,1.008,1.500681153,2,"['Temperature', 'Contact time']"
846,746.2,4.5,1.08,1.500681153,2,"['Temperature', 'Contact time']"
847,746.2,4.5,1.152,1.500681153,2,"['Temperature', 'Contact time']"
848,746.2,4.5,1.224,1.500681153,2,"['Temperature', 'Contact time']"
849,746.2,4.5,1.296,1.500681153,2,"['Temperature', 'Contact time']"
850,746.2,4.5,1.368,1.500681153,2,"['Temperature', 'Contact time']"
851,746.2,4.5,1.44,1.500681153,2,"['Temperature', 'Contact time']"
852,746.2,4.75,0.0,5.726450934,2,"['Temperature', 'Contact time']"
860,746.2,4.75,0.576,1.500681153,2,"['Temperature', 'Contact time']"
861,746.2,4.75,0.648,1.500681153,2,"['Temperature', 'Contact time']"
862,746.2,4.75,0.72,1.500681153,2,"['Temperature', 'Contact time']"
863,746.2,4.75,0.792,1.500681153,2,"['Temperature', 'Contact time']"
864,746.2,4.75,0.864,1.500681153,2,"['Temperature', 'Contact time']"
865,746.2,4.75,0.936,1.500681153,2,"['Temperature', 'Contact time']"
866,746.2,4.75,1.008,1.500681153,2,"['Temperature', 'Contact time']"
867,746.2,4.75,1.08,1.500681153,2,"['Temperature', 'Contact time']"
868,746.2,4.75,1.152,1.500681153,2,"['Temperature', 'Contact time']"
869,746.2,4.75,1.224,1.500681153,2,"['Temperature', 'Contact time']"
870,746.2,4.75,1.296,1.500681153,2,"['Temperature', 'Contact time']"
871,746.2,4.75,1.368,1.500681153,2,"['Temperature', 'Contact time']"
872,746.2,4.75,1.44,1.500681153,2,"['Temperature', 'Contact time']"
873,746.2,5.0,0.0,5.063559949,2,"['Temperature', 'Contact time']"
881,746.2,5.0,0.576,0.81804925,2,"['Temperature', 'Contact time']"
882,746.2,5.0,0.648,0.81804925,2,"['Temperature', 'Contact time']"
883,746.2,5.0,0.72,0.81804925,2,"['Temperature', 'Contact time']"
884,746.2,5.0,0.792,0.81804925,2,"['Temperature', 'Contact time']"
885,746.2,5.0,0.864,0.81804925,2,"['Temperature', 'Contact time']"
886,746.2,5.0,0.936,0.81804925,2,"['Temperature', 'Contact time']"
887,746.2,5.0,1.008,0.81804925,2,"['Temperature', 'Contact time']"
888,746.2,5.0,1.08,0.81804925,2,"['Temperature', 'Contact time']"
889,746.2,5.0,1.152,0.81804925,2,"['Temperature', 'Contact time']"
890,746.2,5.0,1.224,0.81804925,2,"['Temperature', 'Contact time']"
891,746.2,5.0,1.296,0.81804925,2,"['Temperature', 'Contact time']"
892,746.2,5.0,1.368,0.81804925,2,"['Temperature', 'Contact time']"
893,746.2,5.0,1.44,0.81804925,2,"['Temperature', 'Contact time']"
894,746.2,5.25,0.0,5.063559949,2,"['Temperature', 'Contact time']"
902,746.2,5.25,0.576,0.81804925,2,"['Temperature', 'Contact time']"
903,746.2,5.25,0.648,0.81804925,2,"['Temperature', 'Contact time']"
904,746.2,5.25,0.72,0.81804925,2,"['Temperature', 'Contact time']"
905,746.2,5.25,0.792,0.81804925,2,"['Temperature', 'Contact time']"
906,746.2,5.25,0.864,0.81804925,2,"['Temperature', 'Contact time']"
907,746.2,5.25,0.936,0.81804925,2,"['Temperature', 'Contact time']"
908,746.2,5.25,1.008,0.81804925,2,"['Temperature', 'Contact time']"
909,746.2,5.25,1.08,0.81804925,2,"['Temperature', 'Contact time']"
910,746.2,5.25,1.152,0.81804925,2,"['Temperature', 'Contact time']"
911,746.2,5.25,1.224,0.81804925,2,"['Temperature', 'Contact time']"
912,746.2,5.25,1.296,0.81804925,2,"['Temperature', 'Contact time']"
913,746.2,5.25,1.368,0.81804925,2,"['Temperature', 'Contact time']"
914,746.2,5.25,1.44,0.81804925,2,"['Temperature', 'Contact time']"
915,746.2,5.5,0.0,5.063559949,2,"['Temperature', 'Contact time']"
923,746.2,5.5,0.576,0.81804925,2,"['Temperature', 'Contact time']"
924,746.2,5.5,0.648,0.81804925,2,"['Temperature', 'Contact time']"
925,746.2,5.5,0.72,0.81804925,2,"['Temperature', 'Contact time']"
926,746.2,5.5,0.792,0.81804925,2,"['Temperature', 'Contact time']"
927,746.2,5.5,0.864,0.81804925,2,"['Temperature', 'Contact time']"
928,746.2,5.5,0.936,0.81804925,2,"['Temperature', 'Contact time']"
929,746.2,5.5,1.008,0.81804925,2,"['Temperature', 'Contact time']"
930,746.2,5.5,1.08,0.81804925,2,"['Temperature', 'Contact time']"
931,746.2,5.5,1.152,0.81804925,2,"['Temperature', 'Contact time']"
932,746.2,5.5,1.224,0.81804925,2,"['Temperature', 'Contact time']"
933,746.2,5.5,1.296,0.81804925,2,"['Temperature', 'Contact time']"
934,746.2,5.5,1.368,0.81804925,2,"['Temperature', 'Contact time']"
935,746.2,5.5,1.44,0.81804925,2,"['Temperature', 'Contact time']"
936,746.2,5.75,0.0,5.063559949,2,"['Temperature', 'Contact time']"
944,746.2,5.75,0.576,0.81804925,2,"['Temperature', 'Contact time']"
945,746.2,5.75,0.648,0.81804925,2,"['Temperature', 'Contact time']"
946,746.2,5.75,0.72,0.81804925,2,"['Temperature', 'Contact time']"
947,746.2,5.75,0.792,0.81804925,2,"['Temperature', 'Contact time']"
948,746.2,5.75,0.864,0.81804925,2,"['Temperature', 'Contact time']"
949,746.2,5.75,0.936,0.81804925,2,"['Temperature', 'Contact time']"
950,746.2,5.75,1.008,0.81804925,2,"['Temperature', 'Contact time']"
951,746.2,5.75,1.08,0.81804925,2,"['Temperature', 'Contact time']"
952,746.2,5.75,1.152,0.81804925,2,"['Temperature', 'Contact time']"
953,746.2,5.75,1.224,0.81804925,2,"['Temperature', 'Contact time']"
954,746.2,5.75,1.296,0.81804925,2,"['Temperature', 'Contact time']"
955,746.2,5.75,1.368,0.81804925,2,"['Temperature', 'Contact time']"
956,746.2,5.75,1.44,0.81804925,2,"['Temperature', 'Contact time']"
957,746.2,6.0,0.0,5.063559949,2,"['Temperature', 'Contact time']"
965,746.2,6.0,0.576,0.81804925,2,"['Temperature', 'Contact time']"
966,746.2,6.0,0.648,0.81804925,2,"['Temperature', 'Contact time']"
967,746.2,6.0,0.72,0.81804925,2,"['Temperature', 'Contact time']"
968,746.2,6.0,0.792,0.81804925,2,"['Temperature', 'Contact time']"
969,746.2,6.0,0.864,0.81804925,2,"['Temperature', 'Contact time']"
970,746.2,6.0,0.936,0.81804925,2,"['Temperature', 'Contact time']"
971,746.2,6.0,1.008,0.81804925,2,"['Temperature', 'Contact time']"
972,746.2,6.0,1.08,0.81804925,2,"['Temperature', 'Contact time']"
973,746.2,6.0,1.152,0.81804925,2,"['Temperature', 'Contact time']"
974,746.2,6.0,1.224,0.81804925,2,"['Temperature', 'Contact time']"
975,746.2,6.0,1.296,0.81804925,2,"['Temperature', 'Contact time']"
976,746.2,6.0,1.368,0.81804925,2,"['Temperature', 'Contact time']"
977,746.2,6.0,1.44,0.81804925,2,"['Temperature', 'Contact time']"
979,769.4,1.0,0.072,6.994392112,2,"['Temperature', 'pCH4_per_pO2']"
980,769.4,1.0,0.144,3.243188454,2,"['Temperature', 'pCH4_per_pO2']"
981,769.4,1.0,0.216,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
982,769.4,1.0,0.288,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
983,769.4,1.0,0.36,9.589847711,2,"['Temperature', 'pCH4_per_pO2']"
984,769.4,1.0,0.432,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
985,769.4,1.0,0.504,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
1000,769.4,1.25,0.072,6.994392112,2,"['Temperature', 'pCH4_per_pO2']"
1001,769.4,1.25,0.144,3.243188454,2,"['Temperature', 'pCH4_per_pO2']"
1002,769.4,1.25,0.216,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
1003,769.4,1.25,0.288,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
1004,769.4,1.25,0.36,9.589847711,2,"['Temperature', 'pCH4_per_pO2']"
1005,769.4,1.25,0.432,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
1006,769.4,1.25,0.504,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
1021,769.4,1.5,0.072,6.994392112,2,"['Temperature', 'pCH4_per_pO2']"
1022,769.4,1.5,0.144,3.243188454,2,"['Temperature', 'pCH4_per_pO2']"
1023,769.4,1.5,0.216,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
1024,769.4,1.5,0.288,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
1025,769.4,1.5,0.36,9.589847711,2,"['Temperature', 'pCH4_per_pO2']"
1026,769.4,1.5,0.432,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
1027,769.4,1.5,0.504,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
1042,769.4,1.75,0.072,6.994392112,2,"['Temperature', 'pCH4_per_pO2']"
1043,769.4,1.75,0.144,3.243188454,2,"['Temperature', 'pCH4_per_pO2']"
1044,769.4,1.75,0.216,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
1045,769.4,1.75,0.288,2.962152095,2,"['Temperature', 'pCH4_per_pO2']"
1046,769.4,1.75,0.36,9.589847711,2,"['Temperature', 'pCH4_per_pO2']"
1047,769.4,1.75,0.432,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
1048,769.4,1.75,0.504,6.617509592,2,"['Temperature', 'pCH4_per_pO2']"
1063,769.4,2.0,0.072,5.287248717,2,"['Temperature', 'pCH4_per_pO2']"
1064,769.4,2.0,0.144,1.408573088,2,"['Temperature', 'pCH4_per_pO2']"
1065,769.4,2.0,0.216,1.193470945,2,"['Temperature', 'pCH4_per_pO2']"
1066,769.4,2.0,0.288,1.193470945,2,"['Temperature', 'pCH4_per_pO2']"
1067,769.4,2.0,0.36,7.821168953,2,"['Temperature', 'pCH4_per_pO2']"
1068,769.4,2.0,0.432,4.825053139,2,"['Temperature', 'pCH4_per_pO2']"
1069,769.4,2.0,0.504,4.825053139,2,"['Temperature', 'pCH4_per_pO2']"
1084,769.4,2.25,0.072,3.494753987,2,"['Temperature', 'pCH4_per_pO2']"
1085,769.4,2.25,0.144,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1086,769.4,2.25,0.216,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1087,769.4,2.25,0.288,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1088,769.4,2.25,0.36,5.958626398,2,"['Temperature', 'pCH4_per_pO2']"
1089,769.4,2.25,0.432,2.044605542,2,"['Temperature', 'pCH4_per_pO2']"
1090,769.4,2.25,0.504,2.044605542,2,"['Temperature', 'pCH4_per_pO2']"
1105,769.4,2.5,0.072,3.476320872,2,"['Temperature', 'pCH4_per_pO2']"
1106,769.4,2.5,0.144,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1107,769.4,2.5,0.216,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1108,769.4,2.5,0.288,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1109,769.4,2.5,0.36,5.940193284,2,"['Temperature', 'pCH4_per_pO2']"
1110,769.4,2.5,0.432,2.026172611,2,"['Temperature', 'pCH4_per_pO2']"
1111,769.4,2.5,0.504,2.026172611,2,"['Temperature', 'pCH4_per_pO2']"
1126,769.4,2.75,0.072,3.335918263,2,"['Temperature', 'pCH4_per_pO2']"
1127,769.4,2.75,0.144,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1128,769.4,2.75,0.216,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1129,769.4,2.75,0.288,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1130,769.4,2.75,0.36,5.807724179,2,"['Temperature', 'pCH4_per_pO2']"
1131,769.4,2.75,0.432,1.893703691,2,"['Temperature', 'pCH4_per_pO2']"
1132,769.4,2.75,0.504,1.893703691,2,"['Temperature', 'pCH4_per_pO2']"
1147,769.4,3.0,0.072,2.836903934,2,"['Temperature', 'pCH4_per_pO2']"
1148,769.4,3.0,0.144,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1149,769.4,3.0,0.216,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1150,769.4,3.0,0.288,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1151,769.4,3.0,0.36,4.696822231,2,"['Temperature', 'pCH4_per_pO2']"
1152,769.4,3.0,0.432,0.695549291,2,"['Temperature', 'pCH4_per_pO2']"
1153,769.4,3.0,0.504,0.695549291,2,"['Temperature', 'pCH4_per_pO2']"
1168,769.4,3.25,0.072,2.836903934,2,"['Temperature', 'pCH4_per_pO2']"
1169,769.4,3.25,0.144,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1170,769.4,3.25,0.216,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1171,769.4,3.25,0.288,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1172,769.4,3.25,0.36,4.696822231,2,"['Temperature', 'pCH4_per_pO2']"
1173,769.4,3.25,0.432,0.695549291,2,"['Temperature', 'pCH4_per_pO2']"
1174,769.4,3.25,0.504,0.695549291,2,"['Temperature', 'pCH4_per_pO2']"
1189,769.4,3.5,0.072,2.836903934,2,"['Temperature', 'pCH4_per_pO2']"
1190,769.4,3.5,0.144,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1191,769.4,3.5,0.216,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1192,769.4,3.5,0.288,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1193,769.4,3.5,0.36,4.696822231,2,"['Temperature', 'pCH4_per_pO2']"
1194,769.4,3.5,0.432,0.695549291,2,"['Temperature', 'pCH4_per_pO2']"
1195,769.4,3.5,0.504,0.695549291,2,"['Temperature', 'pCH4_per_pO2']"
1210,769.4,3.75,0.072,2.836903934,2,"['Temperature', 'pCH4_per_pO2']"
1211,769.4,3.75,0.144,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1212,769.4,3.75,0.216,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1213,769.4,3.75,0.288,0.0,2,"['Temperature', 'pCH4_per_pO2']"
1214,769.4,3.75,0.36,4.696822231,2,"['Temperature', 'pCH4_per_pO2']"
1215,769.4,3.75,0.432,0.695549291,2,"['Temperature', 'pCH4_per_pO2']"
1216,769.4,3.75,0.504,0.695549291,2,"['Temperature', 'pCH4_per_pO2']"
1230,769.4,4.0,0.0,5.726450934,2,"['Temperature', 'Contact time']"
1238,769.4,4.0,0.576,1.500681153,2,"['Temperature', 'Contact time']"
1239,769.4,4.0,0.648,1.500681153,2,"['Temperature', 'Contact time']"
1240,769.4,4.0,0.72,1.500681153,2,"['Temperature', 'Contact time']"
1241,769.4,4.0,0.792,1.500681153,2,"['Temperature', 'Contact time']"
1242,769.4,4.0,0.864,1.500681153,2,"['Temperature', 'Contact time']"
1243,769.4,4.0,0.936,1.500681153,2,"['Temperature', 'Contact time']"
1244,769.4,4.0,1.008,1.500681153,2,"['Temperature', 'Contact time']"
1245,769.4,4.0,1.08,1.500681153,2,"['Temperature', 'Contact time']"
1246,769.4,4.0,1.152,1.500681153,2,"['Temperature', 'Contact time']"
1247,769.4,4.0,1.224,1.500681153,2,"['Temperature', 'Contact time']"
1248,769.4,4.0,1.296,1.500681153,2,"['Temperature', 'Contact time']"
1249,769.4,4.0,1.368,1.500681153,2,"['Temperature', 'Contact time']"
1250,769.4,4.0,1.44,1.500681153,2,"['Temperature', 'Contact time']"
1251,769.4,4.25,0.0,5.726450934,2,"['Temperature', 'Contact time']"
1259,769.4,4.25,0.576,1.500681153,2,"['Temperature', 'Contact time']"
1260,769.4,4.25,0.648,1.500681153,2,"['Temperature', 'Contact time']"
1261,769.4,4.25,0.72,1.500681153,2,"['Temperature', 'Contact time']"
1262,769.4,4.25,0.792,1.500681153,2,"['Temperature', 'Contact time']"
1263,769.4,4.25,0.864,1.500681153,2,"['Temperature', 'Contact time']"
1264,769.4,4.25,0.936,1.500681153,2,"['Temperature', 'Contact time']"
1265,769.4,4.25,1.008,1.500681153,2,"['Temperature', 'Contact time']"
1266,769.4,4.25,1.08,1.500681153,2,"['Temperature', 'Contact time']"
1267,769.4,4.25,1.152,1.500681153,2,"['Temperature', 'Contact time']"
1268,769.4,4.25,1.224,1.500681153,2,"['Temperature', 'Contact time']"
1269,769.4,4.25,1.296,1.500681153,2,"['Temperature', 'Contact time']"
1270,769.4,4.25,1.368,1.500681153,2,"['Temperature', 'Contact time']"
1271,769.4,4.25,1.44,1.500681153,2,"['Temperature', 'Contact time']"
1272,769.4,4.5,0.0,5.726450934,2,"['Temperature', 'Contact time']"
1280,769.4,4.5,0.576,1.500681153,2,"['Temperature', 'Contact time']"
1281,769.4,4.5,0.648,1.500681153,2,"['Temperature', 'Contact time']"
1282,769.4,4.5,0.72,1.500681153,2,"['Temperature', 'Contact time']"
1283,769.4,4.5,0.792,1.500681153,2,"['Temperature', 'Contact time']"
1284,769.4,4.5,0.864,1.500681153,2,"['Temperature', 'Contact time']"
1285,769.4,4.5,0.936,1.500681153,2,"['Temperature', 'Contact time']"
1286,769.4,4.5,1.008,1.500681153,2,"['Temperature', 'Contact time']"
1287,769.4,4.5,1.08,1.500681153,2,"['Temperature', 'Contact time']"
1288,769.4,4.5,1.152,1.500681153,2,"['Temperature', 'Contact time']"
1289,769.4,4.5,1.224,1.500681153,2,"['Temperature', 'Contact time']"
1290,769.4,4.5,1.296,1.500681153,2,"['Temperature', 'Contact time']"
1291,769.4,4.5,1.368,1.500681153,2,"['Temperature', 'Contact time']"
1292,769.4,4.5,1.44,1.500681153,2,"['Temperature', 'Contact time']"
1293,769.4,4.75,0.0,5.726450934,2,"['Temperature', 'Contact time']"
1301,769.4,4.75,0.576,1.500681153,2,"['Temperature', 'Contact time']"
1302,769.4,4.75,0.648,1.500681153,2,"['Temperature', 'Contact time']"
1303,769.4,4.75,0.72,1.500681153,2,"['Temperature', 'Contact time']"
1304,769.4,4.75,0.792,1.500681153,2,"['Temperature', 'Contact time']"
1305,769.4,4.75,0.864,1.500681153,2,"['Temperature', 'Contact time']"
1306,769.4,4.75,0.936,1.500681153,2,"['Temperature', 'Contact time']"
1307,769.4,4.75,1.008,1.500681153,2,"['Temperature', 'Contact time']"
1308,769.4,4.75,1.08,1.500681153,2,"['Temperature', 'Contact time']"
1309,769.4,4.75,1.152,1.500681153,2,"['Temperature', 'Contact time']"
1310,769.4,4.75,1.224,1.500681153,2,"['Temperature', 'Contact time']"
1311,769.4,4.75,1.296,1.500681153,2,"['Temperature', 'Contact time']"
1312,769.4,4.75,1.368,1.500681153,2,"['Temperature', 'Contact time']"
1313,769.4,4.75,1.44,1.500681153,2,"['Temperature', 'Contact time']"
1314,769.4,5.0,0.0,5.063559949,2,"['Temperature', 'Contact time']"
1322,769.4,5.0,0.576,0.81804925,2,"['Temperature', 'Contact time']"
1323,769.4,5.0,0.648,0.81804925,2,"['Temperature', 'Contact time']"
1324,769.4,5.0,0.72,0.81804925,2,"['Temperature', 'Contact time']"
1325,769.4,5.0,0.792,0.81804925,2,"['Temperature', 'Contact time']"
1326,769.4,5.0,0.864,0.81804925,2,"['Temperature', 'Contact time']"
1327,769.4,5.0,0.936,0.81804925,2,"['Temperature', 'Contact time']"
1328,769.4,5.0,1.008,0.81804925,2,"['Temperature', 'Contact time']"
1329,769.4,5.0,1.08,0.81804925,2,"['Temperature', 'Contact time']"
1330,769.4,5.0,1.152,0.81804925,2,"['Temperature', 'Contact time']"
1331,769.4,5.0,1.224,0.81804925,2,"['Temperature', 'Contact time']"
1332,769.4,5.0,1.296,0.81804925,2,"['Temperature', 'Contact time']"
1333,769.4,5.0,1.368,0.81804925,2,"['Temperature', 'Contact time']"
1334,769.4,5.0,1.44,0.81804925,2,"['Temperature', 'Contact time']"
1335,769.4,5.25,0.0,5.063559949,2,"['Temperature', 'Contact time']"
1343,769.4,5.25,0.576,0.81804925,2,"['Temperature', 'Contact time']"
1344,769.4,5.25,0.648,0.81804925,2,"['Temperature', 'Contact time']"
1345,769.4,5.25,0.72,0.81804925,2,"['Temperature', 'Contact time']"
1346,769.4,5.25,0.792,0.81804925,2,"['Temperature', 'Contact time']"
1347,769.4,5.25,0.864,0.81804925,2,"['Temperature', 'Contact time']"
1348,769.4,5.25,0.936,0.81804925,2,"['Temperature', 'Contact time']"
1349,769.4,5.25,1.008,0.81804925,2,"['Temperature', 'Contact time']"
1350,769.4,5.25,1.08,0.81804925,2,"['Temperature', 'Contact time']"
1351,769.4,5.25,1.152,0.81804925,2,"['Temperature', 'Contact time']"
1352,769.4,5.25,1.224,0.81804925,2,"['Temperature', 'Contact time']"
1353,769.4,5.25,1.296,0.81804925,2,"['Temperature', 'Contact time']"
1354,769.4,5.25,1.368,0.81804925,2,"['Temperature', 'Contact time']"
1355,769.4,5.25,1.44,0.81804925,2,"['Temperature', 'Contact time']"
1356,769.4,5.5,0.0,5.063559949,2,"['Temperature', 'Contact time']"
1364,769.4,5.5,0.576,0.81804925,2,"['Temperature', 'Contact time']"
1365,769.4,5.5,0.648,0.81804925,2,"['Temperature', 'Contact time']"
1366,769.4,5.5,0.72,0.81804925,2,"['Temperature', 'Contact time']"
1367,769.4,5.5,0.792,0.81804925,2,"['Temperature', 'Contact time']"
1368,769.4,5.5,0.864,0.81804925,2,"['Temperature', 'Contact time']"
1369,769.4,5.5,0.936,0.81804925,2,"['Temperature', 'Contact time']"
1370,769.4,5.5,1.008,0.81804925,2,"['Temperature', 'Contact time']"
1371,769.4,5.5,1.08,0.81804925,2,"['Temperature', 'Contact time']"
1372,769.4,5.5,1.152,0.81804925,2,"['Temperature', 'Contact time']"
1373,769.4,5.5,1.224,0.81804925,2,"['Temperature', 'Contact time']"
1374,769.4,5.5,1.296,0.81804925,2,"['Temperature', 'Contact time']"
1375,769.4,5.5,1.368,0.81804925,2,"['Temperature', 'Contact time']"
1376,769.4,5.5,1.44,0.81804925,2,"['Temperature', 'Contact time']"
1377,769.4,5.75,0.0,5.063559949,2,"['Temperature', 'Contact time']"
1385,769.4,5.75,0.576,0.81804925,2,"['Temperature', 'Contact time']"
1386,769.4,5.75,0.648,0.81804925,2,"['Temperature', 'Contact time']"
1387,769.4,5.75,0.72,0.81804925,2,"['Temperature', 'Contact time']"
1388,769.4,5.75,0.792,0.81804925,2,"['Temperature', 'Contact time']"
1389,769.4,5.75,0.864,0.81804925,2,"['Temperature', 'Contact time']"
1390,769.4,5.75,0.936,0.81804925,2,"['Temperature', 'Contact time']"
1391,769.4,5.75,1.008,0.81804925,2,"['Temperature', 'Contact time']"
1392,769.4,5.75,1.08,0.81804925,2,"['Temperature', 'Contact time']"
1393,769.4,5.75,1.152,0.81804925,2,"['Temperature', 'Contact time']"
1394,769.4,5.75,1.224,0.81804925,2,"['Temperature', 'Contact time']"
1395,769.4,5.75,1.296,0.81804925,2,"['Temperature', 'Contact time']"
1396,769.4,5.75,1.368,0.81804925,2,"['Temperature', 'Contact time']"
1397,769.4,5.75,1.44,0.81804925,2,"['Temperature', 'Contact time']"
1398,769.4,6.0,0.0,5.063559949,2,"['Temperature', 'Contact time']"
1406,769.4,6.0,0.576,0.81804925,2,"['Temperature', 'Contact time']"
1407,769.4,6.0,0.648,0.81804925,2,"['Temperature', 'Contact time']"
1408,769.4,6.0,0.72,0.81804925,2,"['Temperature', 'Contact time']"
1409,769.4,6.0,0.792,0.81804925,2,"['Temperature', 'Contact time']"
1410,769.4,6.0,0.864,0.81804925,2,"['Temperature', 'Contact time']"
1411,769.4,6.0,0.936,0.81804925,2,"['Temperature', 'Contact time']"
1412,769.4,6.0,1.008,0.81804925,2,"['Temperature', 'Contact time']"
1413,769.4,6.0,1.08,0.81804925,2,"['Temperature', 'Contact time']"
1414,769.4,6.0,1.152,0.81804925,2,"['Temperature', 'Contact time']"
1415,769.4,6.0,1.224,0.81804925,2,"['Temperature', 'Contact time']"
1416,769.4,6.0,1.296,0.81804925,2,"['Temperature', 'Contact time']"
