Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,mean,std
1094.2,3.5,0.792,17.15881623,0.7948886,0.5347855
1094.2,3.5,0.864,17.15881623,0.7948886,0.5347855
1094.2,3.5,0.936,17.15881623,0.7948886,0.5347855
1094.2,3.5,1.008,17.15881623,0.7948886,0.5347855
1094.2,3.5,1.08,17.15881623,0.7948886,0.5347855
1094.2,3.5,1.152,17.15881623,0.7948886,0.5347855
1094.2,3.5,1.224,17.15881623,0.7948886,0.5347855
1094.2,3.5,1.296,17.15881623,0.7948886,0.5347855
1094.2,3.5,1.368,17.15881623,0.7948886,0.5347855
1094.2,3.5,1.44,17.15881623,0.7948886,0.5347855
1094.2,3.75,0,22.18488425,0.89015263,0.6272277
1094.2,3.75,0.072,19.89566378,0.92414683,0.6658822
1094.2,3.75,0.144,14.57415358,0.7676873,0.50937665
1094.2,3.75,0.216,12.80682413,0.7655086,0.50694275
1094.2,3.75,0.288,12.80682413,0.7655086,0.50694275
1094.2,3.75,0.36,18.80365134,0.8843569,0.6241626
1094.2,3.75,0.432,14.60741726,0.7948886,0.5347855
1094.2,3.75,0.504,14.60741726,0.7948886,0.5347855
1094.2,3.75,0.576,17.15881623,0.7948886,0.5347855
1094.2,3.75,0.648,17.15881623,0.7948886,0.5347855
1094.2,3.75,0.72,17.15881623,0.7948886,0.5347855
1094.2,3.75,0.792,17.15881623,0.7948886,0.5347855
1094.2,3.75,0.864,17.15881623,0.7948886,0.5347855
1094.2,3.75,0.936,17.15881623,0.7948886,0.5347855
1094.2,3.75,1.008,17.15881623,0.7948886,0.5347855
1094.2,3.75,1.08,17.15881623,0.7948886,0.5347855
1094.2,3.75,1.152,17.15881623,0.7948886,0.5347855
1094.2,3.75,1.224,17.15881623,0.7948886,0.5347855
1094.2,3.75,1.296,17.15881623,0.7948886,0.5347855
1094.2,3.75,1.368,17.15881623,0.7948886,0.5347855
1094.2,3.75,1.44,17.15881623,0.7948886,0.5347855
1094.2,4,0,22.45829738,0.89015263,0.6272277
1094.2,4,0.576,16.74131255,0.7948886,0.5347855
1094.2,4,0.648,16.74131255,0.7948886,0.5347855
1094.2,4,0.72,16.74131255,0.7948886,0.5347855
1094.2,4,0.792,16.74131255,0.7948886,0.5347855
1094.2,4,0.864,16.74131255,0.7948886,0.5347855
1094.2,4,0.936,16.74131255,0.7948886,0.5347855
1094.2,4,1.008,16.74131255,0.7948886,0.5347855
1094.2,4,1.08,16.74131255,0.7948886,0.5347855
1094.2,4,1.152,16.74131255,0.7948886,0.5347855
1094.2,4,1.224,16.74131255,0.7948886,0.5347855
1094.2,4,1.296,16.74131255,0.7948886,0.5347855
1094.2,4,1.368,16.74131255,0.7948886,0.5347855
1094.2,4,1.44,16.74131255,0.7948886,0.5347855
1094.2,4.25,0,22.45829738,0.89015263,0.6272277
1094.2,4.25,0.576,16.74131255,0.7948886,0.5347855
1094.2,4.25,0.648,16.74131255,0.7948886,0.5347855
1094.2,4.25,0.72,16.74131255,0.7948886,0.5347855
1094.2,4.25,0.792,16.74131255,0.7948886,0.5347855
1094.2,4.25,0.864,16.74131255,0.7948886,0.5347855
1094.2,4.25,0.936,16.74131255,0.7948886,0.5347855
1094.2,4.25,1.008,16.74131255,0.7948886,0.5347855
1094.2,4.25,1.08,16.74131255,0.7948886,0.5347855
1094.2,4.25,1.152,16.74131255,0.7948886,0.5347855
1094.2,4.25,1.224,16.74131255,0.7948886,0.5347855
1094.2,4.25,1.296,16.74131255,0.7948886,0.5347855
1094.2,4.25,1.368,16.74131255,0.7948886,0.5347855
1094.2,4.25,1.44,16.74131255,0.7948886,0.5347855
1094.2,4.5,0,22.45829738,0.89015263,0.6272277
1094.2,4.5,0.576,16.74131255,0.7948886,0.5347855
1094.2,4.5,0.648,16.74131255,0.7948886,0.5347855
1094.2,4.5,0.72,16.74131255,0.7948886,0.5347855
1094.2,4.5,0.792,16.74131255,0.7948886,0.5347855
1094.2,4.5,0.864,16.74131255,0.7948886,0.5347855
1094.2,4.5,0.936,16.74131255,0.7948886,0.5347855
1094.2,4.5,1.008,16.74131255,0.7948886,0.5347855
1094.2,4.5,1.08,16.74131255,0.7948886,0.5347855
1094.2,4.5,1.152,16.74131255,0.7948886,0.5347855
1094.2,4.5,1.224,16.74131255,0.7948886,0.5347855
1094.2,4.5,1.296,16.74131255,0.7948886,0.5347855
1094.2,4.5,1.368,16.74131255,0.7948886,0.5347855
1094.2,4.5,1.44,16.74131255,0.7948886,0.5347855
1094.2,4.75,0,22.45829738,0.89015263,0.6272277
1094.2,4.75,0.576,16.74131255,0.7948886,0.5347855
1094.2,4.75,0.648,16.74131255,0.7948886,0.5347855
1094.2,4.75,0.72,16.74131255,0.7948886,0.5347855
1094.2,4.75,0.792,16.74131255,0.7948886,0.5347855
1094.2,4.75,0.864,16.74131255,0.7948886,0.5347855
1094.2,4.75,0.936,16.74131255,0.7948886,0.5347855
1094.2,4.75,1.008,16.74131255,0.7948886,0.5347855
1094.2,4.75,1.08,16.74131255,0.7948886,0.5347855
1094.2,4.75,1.152,16.74131255,0.7948886,0.5347855
1094.2,4.75,1.224,16.74131255,0.7948886,0.5347855
1094.2,4.75,1.296,16.74131255,0.7948886,0.5347855
1094.2,4.75,1.368,16.74131255,0.7948886,0.5347855
1094.2,4.75,1.44,16.74131255,0.7948886,0.5347855
1094.2,5,0,21.64860508,0.89014447,0.6272187
1094.2,5,0.576,15.91188347,0.7948805,0.53477716
1094.2,5,0.648,15.91188347,0.7948805,0.53477716
1094.2,5,0.72,15.91188347,0.7948805,0.53477716
1094.2,5,0.792,15.91188347,0.7948805,0.53477716
1094.2,5,0.864,15.91188347,0.7948805,0.53477716
1094.2,5,0.936,15.91188347,0.7948805,0.53477716
1094.2,5,1.008,15.91188347,0.7948805,0.53477716
1094.2,5,1.08,15.91188347,0.7948805,0.53477716
1094.2,5,1.152,15.91188347,0.7948805,0.53477716
1094.2,5,1.224,15.91188347,0.7948805,0.53477716
1094.2,5,1.296,15.91188347,0.7948805,0.53477716
1094.2,5,1.368,15.91188347,0.7948805,0.53477716
1094.2,5,1.44,15.91188347,0.7948805,0.53477716
1094.2,5.25,0,21.64860508,0.89014447,0.6272187
1094.2,5.25,0.576,15.91188347,0.7948805,0.53477716
1094.2,5.25,0.648,15.91188347,0.7948805,0.53477716
1094.2,5.25,0.72,15.91188347,0.7948805,0.53477716
1094.2,5.25,0.792,15.91188347,0.7948805,0.53477716
1094.2,5.25,0.864,15.91188347,0.7948805,0.53477716
1094.2,5.25,0.936,15.91188347,0.7948805,0.53477716
1094.2,5.25,1.008,15.91188347,0.7948805,0.53477716
1094.2,5.25,1.08,15.91188347,0.7948805,0.53477716
1094.2,5.25,1.152,15.91188347,0.7948805,0.53477716
1094.2,5.25,1.224,15.91188347,0.7948805,0.53477716
1094.2,5.25,1.296,15.91188347,0.7948805,0.53477716
1094.2,5.25,1.368,15.91188347,0.7948805,0.53477716
1094.2,5.25,1.44,15.91188347,0.7948805,0.53477716
1094.2,5.5,0,21.64860508,0.89014447,0.6272187
1094.2,5.5,0.576,15.91188347,0.7948805,0.53477716
1094.2,5.5,0.648,15.91188347,0.7948805,0.53477716
1094.2,5.5,0.72,15.91188347,0.7948805,0.53477716
1094.2,5.5,0.792,15.91188347,0.7948805,0.53477716
1094.2,5.5,0.864,15.91188347,0.7948805,0.53477716
1094.2,5.5,0.936,15.91188347,0.7948805,0.53477716
1094.2,5.5,1.008,15.91188347,0.7948805,0.53477716
1094.2,5.5,1.08,15.91188347,0.7948805,0.53477716
1094.2,5.5,1.152,15.91188347,0.7948805,0.53477716
1094.2,5.5,1.224,15.91188347,0.7948805,0.53477716
1094.2,5.5,1.296,15.91188347,0.7948805,0.53477716
1094.2,5.5,1.368,15.91188347,0.7948805,0.53477716
1094.2,5.5,1.44,15.91188347,0.7948805,0.53477716
1094.2,5.75,0,21.64860508,0.89014447,0.6272187
1094.2,5.75,0.576,15.91188347,0.7948805,0.53477716
1094.2,5.75,0.648,15.91188347,0.7948805,0.53477716
1094.2,5.75,0.72,15.91188347,0.7948805,0.53477716
1094.2,5.75,0.792,15.91188347,0.7948805,0.53477716
1094.2,5.75,0.864,15.91188347,0.7948805,0.53477716
1094.2,5.75,0.936,15.91188347,0.7948805,0.53477716
1094.2,5.75,1.008,15.91188347,0.7948805,0.53477716
1094.2,5.75,1.08,15.91188347,0.7948805,0.53477716
1094.2,5.75,1.152,15.91188347,0.7948805,0.53477716
1094.2,5.75,1.224,15.91188347,0.7948805,0.53477716
1094.2,5.75,1.296,15.91188347,0.7948805,0.53477716
1094.2,5.75,1.368,15.91188347,0.7948805,0.53477716
1094.2,5.75,1.44,15.91188347,0.7948805,0.53477716
1094.2,6,0,21.64860508,0.89014447,0.6272187
1094.2,6,0.576,15.91188347,0.7948805,0.53477716
1094.2,6,0.648,15.91188347,0.7948805,0.53477716
1094.2,6,0.72,15.91188347,0.7948805,0.53477716
1094.2,6,0.792,15.91188347,0.7948805,0.53477716
1094.2,6,0.864,15.91188347,0.7948805,0.53477716
1094.2,6,0.936,15.91188347,0.7948805,0.53477716
1094.2,6,1.008,15.91188347,0.7948805,0.53477716
1094.2,6,1.08,15.91188347,0.7948805,0.53477716
1094.2,6,1.152,15.91188347,0.7948805,0.53477716
1094.2,6,1.224,15.91188347,0.7948805,0.53477716
1094.2,6,1.296,15.91188347,0.7948805,0.53477716
1094.2,6,1.368,15.91188347,0.7948805,0.53477716
1094.2,6,1.44,15.91188347,0.7948805,0.53477716
1117.4,1,0,24.86400106,0.888176,0.62544817
1117.4,1,0.072,24.12351263,0.9221702,0.6630881
1117.4,1,0.144,19.0453437,0.7676873,0.50937665
1117.4,1,0.216,17.87415742,0.7655086,0.50694275
1117.4,1,0.288,17.87415742,0.7655086,0.50694275
1117.4,1,0.36,23.76703013,0.8843569,0.6241626
1117.4,1,0.432,20.59973207,0.7948886,0.5347855
1117.4,1,0.504,20.59973207,0.7948886,0.5347855
1117.4,1,0.576,23.80998847,0.7948886,0.5347855
1117.4,1,0.648,23.80998847,0.7948886,0.5347855
1117.4,1,0.72,23.80998847,0.7948886,0.5347855
1117.4,1,0.792,23.80998847,0.7948886,0.5347855
1117.4,1,0.864,23.80998847,0.7948886,0.5347855
1117.4,1,0.936,23.80998847,0.7948886,0.5347855
1117.4,1,1.008,23.80998847,0.7948886,0.5347855
1117.4,1,1.08,23.80998847,0.7948886,0.5347855
1117.4,1,1.152,23.80998847,0.7948886,0.5347855
1117.4,1,1.224,23.80998847,0.7948886,0.5347855
1117.4,1,1.296,23.80998847,0.7948886,0.5347855
1117.4,1,1.368,23.80998847,0.7948886,0.5347855
1117.4,1,1.44,23.80998847,0.7948886,0.5347855
1117.4,1.25,0,24.86400106,0.888176,0.62544817
1117.4,1.25,0.072,24.12351263,0.9221702,0.6630881
1117.4,1.25,0.144,19.0453437,0.7676873,0.50937665
1117.4,1.25,0.216,17.87415742,0.7655086,0.50694275
1117.4,1.25,0.288,17.87415742,0.7655086,0.50694275
1117.4,1.25,0.36,23.76703013,0.8843569,0.6241626
1117.4,1.25,0.432,20.59973207,0.7948886,0.5347855
1117.4,1.25,0.504,20.59973207,0.7948886,0.5347855
1117.4,1.25,0.576,23.80998847,0.7948886,0.5347855
1117.4,1.25,0.648,23.80998847,0.7948886,0.5347855
1117.4,1.25,0.72,23.80998847,0.7948886,0.5347855
1117.4,1.25,0.792,23.80998847,0.7948886,0.5347855
1117.4,1.25,0.864,23.80998847,0.7948886,0.5347855
1117.4,1.25,0.936,23.80998847,0.7948886,0.5347855
1117.4,1.25,1.008,23.80998847,0.7948886,0.5347855
1117.4,1.25,1.08,23.80998847,0.7948886,0.5347855
1117.4,1.25,1.152,23.80998847,0.7948886,0.5347855
1117.4,1.25,1.224,23.80998847,0.7948886,0.5347855
1117.4,1.25,1.296,23.80998847,0.7948886,0.5347855
1117.4,1.25,1.368,23.80998847,0.7948886,0.5347855
1117.4,1.25,1.44,23.80998847,0.7948886,0.5347855
1117.4,1.5,0,24.86400106,0.888176,0.62544817
1117.4,1.5,0.072,24.12351263,0.9221702,0.6630881
1117.4,1.5,0.144,19.0453437,0.7676873,0.50937665
1117.4,1.5,0.216,17.87415742,0.7655086,0.50694275
1117.4,1.5,0.288,17.87415742,0.7655086,0.50694275
1117.4,1.5,0.36,23.76703013,0.8843569,0.6241626
1117.4,1.5,0.432,20.59973207,0.7948886,0.5347855
1117.4,1.5,0.504,20.59973207,0.7948886,0.5347855
1117.4,1.5,0.576,23.80998847,0.7948886,0.5347855
1117.4,1.5,0.648,23.80998847,0.7948886,0.5347855
1117.4,1.5,0.72,23.80998847,0.7948886,0.5347855
1117.4,1.5,0.792,23.80998847,0.7948886,0.5347855
1117.4,1.5,0.864,23.80998847,0.7948886,0.5347855
1117.4,1.5,0.936,23.80998847,0.7948886,0.5347855
1117.4,1.5,1.008,23.80998847,0.7948886,0.5347855
1117.4,1.5,1.08,23.80998847,0.7948886,0.5347855
1117.4,1.5,1.152,23.80998847,0.7948886,0.5347855
1117.4,1.5,1.224,23.80998847,0.7948886,0.5347855
1117.4,1.5,1.296,23.80998847,0.7948886,0.5347855
1117.4,1.5,1.368,23.80998847,0.7948886,0.5347855
1117.4,1.5,1.44,23.80998847,0.7948886,0.5347855
1117.4,1.75,0,24.86400106,0.888176,0.62544817
1117.4,1.75,0.072,24.12351263,0.9221702,0.6630881
1117.4,1.75,0.144,19.0453437,0.7676873,0.50937665
1117.4,1.75,0.216,17.87415742,0.7655086,0.50694275
1117.4,1.75,0.288,17.87415742,0.7655086,0.50694275
1117.4,1.75,0.36,23.76703013,0.8843569,0.6241626
1117.4,1.75,0.432,20.59973207,0.7948886,0.5347855
1117.4,1.75,0.504,20.59973207,0.7948886,0.5347855
1117.4,1.75,0.576,23.80998847,0.7948886,0.5347855
1117.4,1.75,0.648,23.80998847,0.7948886,0.5347855
1117.4,1.75,0.72,23.80998847,0.7948886,0.5347855
1117.4,1.75,0.792,23.80998847,0.7948886,0.5347855
1117.4,1.75,0.864,23.80998847,0.7948886,0.5347855
1117.4,1.75,0.936,23.80998847,0.7948886,0.5347855
1117.4,1.75,1.008,23.80998847,0.7948886,0.5347855
1117.4,1.75,1.08,23.80998847,0.7948886,0.5347855
1117.4,1.75,1.152,23.80998847,0.7948886,0.5347855
1117.4,1.75,1.224,23.80998847,0.7948886,0.5347855
1117.4,1.75,1.296,23.80998847,0.7948886,0.5347855
1117.4,1.75,1.368,23.80998847,0.7948886,0.5347855
1117.4,1.75,1.44,23.80998847,0.7948886,0.5347855
1117.4,2,0,23.15124293,0.888176,0.62544817
1117.4,2,0.072,22.32415471,0.9221702,0.6630881
1117.4,2,0.144,17.11851675,0.7676873,0.50937665
1117.4,2,0.216,16.01326303,0.7655086,0.50694275
1117.4,2,0.288,16.01326303,0.7655086,0.50694275
1117.4,2,0.36,21.90613574,0.8843569,0.6241626
1117.4,2,0.432,18.71505814,0.7948886,0.5347855
1117.4,2,0.504,18.71505814,0.7948886,0.5347855
1117.4,2,0.576,21.99157836,0.7948886,0.5347855
1117.4,2,0.648,21.99157836,0.7948886,0.5347855
1117.4,2,0.72,21.99157836,0.7948886,0.5347855
1117.4,2,0.792,21.99157836,0.7948886,0.5347855
1117.4,2,0.864,21.99157836,0.7948886,0.5347855
1117.4,2,0.936,21.99157836,0.7948886,0.5347855
1117.4,2,1.008,21.99157836,0.7948886,0.5347855
1117.4,2,1.08,21.99157836,0.7948886,0.5347855
1117.4,2,1.152,21.99157836,0.7948886,0.5347855
1117.4,2,1.224,21.99157836,0.7948886,0.5347855
1117.4,2,1.296,21.99157836,0.7948886,0.5347855
1117.4,2,1.368,21.99157836,0.7948886,0.5347855
1117.4,2,1.44,21.99157836,0.7948886,0.5347855
1117.4,2.25,0,23.22852789,0.888176,0.62544817
1117.4,2.25,0.072,21.49322543,0.9221702,0.6630881
1117.4,2.25,0.144,16.17171524,0.7676873,0.50937665
1117.4,2.25,0.216,15.04464005,0.7655086,0.50694275
1117.4,2.25,0.288,15.04464005,0.7655086,0.50694275
1117.4,2.25,0.36,21.00516048,0.8843569,0.6241626
1117.4,2.25,0.432,16.89617544,0.7948886,0.5347855
1117.4,2.25,0.504,16.89617544,0.7948886,0.5347855
1117.4,2.25,0.576,19.44757442,0.7948886,0.5347855
1117.4,2.25,0.648,19.44757442,0.7948886,0.5347855
1117.4,2.25,0.72,19.44757442,0.7948886,0.5347855
1117.4,2.25,0.792,19.44757442,0.7948886,0.5347855
1117.4,2.25,0.864,19.44757442,0.7948886,0.5347855
1117.4,2.25,0.936,19.44757442,0.7948886,0.5347855
1117.4,2.25,1.008,19.44757442,0.7948886,0.5347855
1117.4,2.25,1.08,19.44757442,0.7948886,0.5347855
1117.4,2.25,1.152,19.44757442,0.7948886,0.5347855
1117.4,2.25,1.224,19.44757442,0.7948886,0.5347855
1117.4,2.25,1.296,19.44757442,0.7948886,0.5347855
1117.4,2.25,1.368,19.44757442,0.7948886,0.5347855
1117.4,2.25,1.44,19.44757442,0.7948886,0.5347855
1117.4,2.5,0,22.74317038,0.888176,0.62544817
1117.4,2.5,0.072,21.2538754,0.9221702,0.6630881
1117.4,2.5,0.144,15.9323652,0.7676873,0.50937665
1117.4,2.5,0.216,14.80529002,0.7655086,0.50694275
1117.4,2.5,0.288,14.80529002,0.7655086,0.50694275
1117.4,2.5,0.36,20.76581045,0.8843569,0.6241626
1117.4,2.5,0.432,16.65682541,0.7948886,0.5347855
1117.4,2.5,0.504,16.65682541,0.7948886,0.5347855
1117.4,2.5,0.576,19.20822439,0.7948886,0.5347855
1117.4,2.5,0.648,19.20822439,0.7948886,0.5347855
1117.4,2.5,0.72,19.20822439,0.7948886,0.5347855
1117.4,2.5,0.792,19.20822439,0.7948886,0.5347855
1117.4,2.5,0.864,19.20822439,0.7948886,0.5347855
1117.4,2.5,0.936,19.20822439,0.7948886,0.5347855
1117.4,2.5,1.008,19.20822439,0.7948886,0.5347855
1117.4,2.5,1.08,19.20822439,0.7948886,0.5347855
1117.4,2.5,1.152,19.20822439,0.7948886,0.5347855
1117.4,2.5,1.224,19.20822439,0.7948886,0.5347855
1117.4,2.5,1.296,19.20822439,0.7948886,0.5347855
1117.4,2.5,1.368,19.20822439,0.7948886,0.5347855
1117.4,2.5,1.44,19.20822439,0.7948886,0.5347855
1117.4,2.75,0,22.73982546,0.888176,0.62544817
1117.4,2.75,0.072,21.33121778,0.9221702,0.6630881
1117.4,2.75,0.144,16.00970758,0.7676873,0.50937665
1117.4,2.75,0.216,14.85425949,0.7655086,0.50694275
1117.4,2.75,0.288,14.85425949,0.7655086,0.50694275
1117.4,2.75,0.36,20.8510867,0.8843569,0.6241626
1117.4,2.75,0.432,16.74210314,0.7948886,0.5347855
1117.4,2.75,0.504,16.74210314,0.7948886,0.5347855
1117.4,2.75,0.576,19.29349917,0.7948886,0.5347855
1117.4,2.75,0.648,19.29349917,0.7948886,0.5347855
1117.4,2.75,0.72,19.29349917,0.7948886,0.5347855
1117.4,2.75,0.792,19.29349917,0.7948886,0.5347855
1117.4,2.75,0.864,19.29349917,0.7948886,0.5347855
1117.4,2.75,0.936,19.29349917,0.7948886,0.5347855
1117.4,2.75,1.008,19.29349917,0.7948886,0.5347855
1117.4,2.75,1.08,19.29349917,0.7948886,0.5347855
1117.4,2.75,1.152,19.29349917,0.7948886,0.5347855
1117.4,2.75,1.224,19.29349917,0.7948886,0.5347855
1117.4,2.75,1.296,19.29349917,0.7948886,0.5347855
1117.4,2.75,1.368,19.29349917,0.7948886,0.5347855
1117.4,2.75,1.44,19.29349917,0.7948886,0.5347855
1117.4,3,0,22.50637615,0.888176,0.62544817
1117.4,3,0.072,20.27255145,0.9221702,0.6630881
1117.4,3,0.144,14.95104126,0.7676873,0.50937665
1117.4,3,0.216,13.1837118,0.7655086,0.50694275
1117.4,3,0.288,13.1837118,0.7655086,0.50694275
1117.4,3,0.36,19.18053901,0.8843569,0.6241626
1117.4,3,0.432,14.9843064,0.7948886,0.5347855
1117.4,3,0.504,14.9843064,0.7948886,0.5347855
1117.4,3,0.576,17.53570243,0.7948886,0.5347855
1117.4,3,0.648,17.53570243,0.7948886,0.5347855
1117.4,3,0.72,17.53570243,0.7948886,0.5347855
1117.4,3,0.792,17.53570243,0.7948886,0.5347855
1117.4,3,0.864,17.53570243,0.7948886,0.5347855
1117.4,3,0.936,17.53570243,0.7948886,0.5347855
1117.4,3,1.008,17.53570243,0.7948886,0.5347855
1117.4,3,1.08,17.53570243,0.7948886,0.5347855
1117.4,3,1.152,17.53570243,0.7948886,0.5347855
1117.4,3,1.224,17.53570243,0.7948886,0.5347855
1117.4,3,1.296,17.53570243,0.7948886,0.5347855
1117.4,3,1.368,17.53570243,0.7948886,0.5347855
1117.4,3,1.44,17.53570243,0.7948886,0.5347855
1117.4,3.25,0,22.50637615,0.888176,0.62544817
1117.4,3.25,0.072,20.27255145,0.9221702,0.6630881
1117.4,3.25,0.144,14.95104126,0.7676873,0.50937665
1117.4,3.25,0.216,13.1837118,0.7655086,0.50694275
1117.4,3.25,0.288,13.1837118,0.7655086,0.50694275
1117.4,3.25,0.36,19.18053901,0.8843569,0.6241626
1117.4,3.25,0.432,14.9843064,0.7948886,0.5347855
1117.4,3.25,0.504,14.9843064,0.7948886,0.5347855
1117.4,3.25,0.576,17.53570243,0.7948886,0.5347855
1117.4,3.25,0.648,17.53570243,0.7948886,0.5347855
1117.4,3.25,0.72,17.53570243,0.7948886,0.5347855
1117.4,3.25,0.792,17.53570243,0.7948886,0.5347855
1117.4,3.25,0.864,17.53570243,0.7948886,0.5347855
1117.4,3.25,0.936,17.53570243,0.7948886,0.5347855
1117.4,3.25,1.008,17.53570243,0.7948886,0.5347855
1117.4,3.25,1.08,17.53570243,0.7948886,0.5347855
1117.4,3.25,1.152,17.53570243,0.7948886,0.5347855
1117.4,3.25,1.224,17.53570243,0.7948886,0.5347855
1117.4,3.25,1.296,17.53570243,0.7948886,0.5347855
1117.4,3.25,1.368,17.53570243,0.7948886,0.5347855
1117.4,3.25,1.44,17.53570243,0.7948886,0.5347855
1117.4,3.5,0,22.50637615,0.888176,0.62544817
1117.4,3.5,0.072,20.27255145,0.9221702,0.6630881
1117.4,3.5,0.144,14.95104126,0.7676873,0.50937665
1117.4,3.5,0.216,13.1837118,0.7655086,0.50694275
1117.4,3.5,0.288,13.1837118,0.7655086,0.50694275
1117.4,3.5,0.36,19.18053901,0.8843569,0.6241626
1117.4,3.5,0.432,14.9843064,0.7948886,0.5347855
1117.4,3.5,0.504,14.9843064,0.7948886,0.5347855
1117.4,3.5,0.576,17.53570243,0.7948886,0.5347855
1117.4,3.5,0.648,17.53570243,0.7948886,0.5347855
1117.4,3.5,0.72,17.53570243,0.7948886,0.5347855
1117.4,3.5,0.792,17.53570243,0.7948886,0.5347855
1117.4,3.5,0.864,17.53570243,0.7948886,0.5347855
1117.4,3.5,0.936,17.53570243,0.7948886,0.5347855
1117.4,3.5,1.008,17.53570243,0.7948886,0.5347855
1117.4,3.5,1.08,17.53570243,0.7948886,0.5347855
1117.4,3.5,1.152,17.53570243,0.7948886,0.5347855
1117.4,3.5,1.224,17.53570243,0.7948886,0.5347855
1117.4,3.5,1.296,17.53570243,0.7948886,0.5347855
1117.4,3.5,1.368,17.53570243,0.7948886,0.5347855
1117.4,3.5,1.44,17.53570243,0.7948886,0.5347855
1117.4,3.75,0,22.50637615,0.888176,0.62544817
1117.4,3.75,0.072,20.27255145,0.9221702,0.6630881
1117.4,3.75,0.144,14.95104126,0.7676873,0.50937665
1117.4,3.75,0.216,13.1837118,0.7655086,0.50694275
1117.4,3.75,0.288,13.1837118,0.7655086,0.50694275
1117.4,3.75,0.36,19.18053901,0.8843569,0.6241626
1117.4,3.75,0.432,14.9843064,0.7948886,0.5347855
1117.4,3.75,0.504,14.9843064,0.7948886,0.5347855
1117.4,3.75,0.576,17.53570243,0.7948886,0.5347855
1117.4,3.75,0.648,17.53570243,0.7948886,0.5347855
1117.4,3.75,0.72,17.53570243,0.7948886,0.5347855
1117.4,3.75,0.792,17.53570243,0.7948886,0.5347855
1117.4,3.75,0.864,17.53570243,0.7948886,0.5347855
1117.4,3.75,0.936,17.53570243,0.7948886,0.5347855
1117.4,3.75,1.008,17.53570243,0.7948886,0.5347855
1117.4,3.75,1.08,17.53570243,0.7948886,0.5347855
1117.4,3.75,1.152,17.53570243,0.7948886,0.5347855
1117.4,3.75,1.224,17.53570243,0.7948886,0.5347855
1117.4,3.75,1.296,17.53570243,0.7948886,0.5347855
1117.4,3.75,1.368,17.53570243,0.7948886,0.5347855
1117.4,3.75,1.44,17.53570243,0.7948886,0.5347855
1117.4,4,0,22.72293893,0.888176,0.62544817
1117.4,4,0.072,20.87327475,0.9221702,0.6630881
1117.4,4,0.144,15.47449137,0.7676873,0.50937665
1117.4,4,0.216,13.15044813,0.7655086,0.50694275
1117.4,4,0.288,13.15044813,0.7655086,0.50694275
1117.4,4,0.36,18.93810465,0.8843569,0.6241626
1117.4,4,0.432,14.74187204,0.7948886,0.5347855
1117.4,4,0.504,14.74187204,0.7948886,0.5347855
1117.4,4,0.576,17.06134987,0.7948886,0.5347855
1117.4,4,0.648,17.06134987,0.7948886,0.5347855
1117.4,4,0.72,17.06134987,0.7948886,0.5347855
1117.4,4,0.792,17.06134987,0.7948886,0.5347855
1117.4,4,0.864,17.06134987,0.7948886,0.5347855
1117.4,4,0.936,17.06134987,0.7948886,0.5347855
1117.4,4,1.008,17.06134987,0.7948886,0.5347855
1117.4,4,1.08,17.06134987,0.7948886,0.5347855
1117.4,4,1.152,17.06134987,0.7948886,0.5347855
1117.4,4,1.224,17.06134987,0.7948886,0.5347855
1117.4,4,1.296,17.06134987,0.7948886,0.5347855
1117.4,4,1.368,17.06134987,0.7948886,0.5347855
1117.4,4,1.44,17.06134987,0.7948886,0.5347855
1117.4,4.25,0,22.72293893,0.888176,0.62544817
1117.4,4.25,0.072,20.87327475,0.9221702,0.6630881
1117.4,4.25,0.144,15.47449137,0.7676873,0.50937665
1117.4,4.25,0.216,13.15044813,0.7655086,0.50694275
1117.4,4.25,0.288,13.15044813,0.7655086,0.50694275
1117.4,4.25,0.36,18.93810465,0.8843569,0.6241626
1117.4,4.25,0.432,14.74187204,0.7948886,0.5347855
1117.4,4.25,0.504,14.74187204,0.7948886,0.5347855
1117.4,4.25,0.576,17.06134987,0.7948886,0.5347855
1117.4,4.25,0.648,17.06134987,0.7948886,0.5347855
1117.4,4.25,0.72,17.06134987,0.7948886,0.5347855
1117.4,4.25,0.792,17.06134987,0.7948886,0.5347855
1117.4,4.25,0.864,17.06134987,0.7948886,0.5347855
1117.4,4.25,0.936,17.06134987,0.7948886,0.5347855
1117.4,4.25,1.008,17.06134987,0.7948886,0.5347855
1117.4,4.25,1.08,17.06134987,0.7948886,0.5347855
1117.4,4.25,1.152,17.06134987,0.7948886,0.5347855
1117.4,4.25,1.224,17.06134987,0.7948886,0.5347855
1117.4,4.25,1.296,17.06134987,0.7948886,0.5347855
1117.4,4.25,1.368,17.06134987,0.7948886,0.5347855
1117.4,4.25,1.44,17.06134987,0.7948886,0.5347855
