,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
783,783,-6.003755330379549,-1.8413594585458006,6.294782941715995,0.5906986749823486,0.9023268268183022,0.6897707947207383,[2.58923425],[12.36031203],951,11,4.4620857511937295,0.0,0.5264766261653765,0.700742263388711,0.0363303217586889
784,784,-6.003755330379549,-1.8413594585458006,6.774649241184863,0.7501065858068903,0.7050496470149739,0.5320273122019845,[3.54242792],[9.31981461],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
785,785,-6.003755330379549,-1.8413594585458006,7.254515540653732,0.7501065858068903,0.7050496470149739,0.5320273122019845,[3.54242792],[9.31981461],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
786,786,-6.003755330379549,-1.8413594585458006,7.7343818401226,0.7501065858068903,0.7050496470149739,0.5320273122019845,[3.54242792],[9.31981461],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
787,787,-6.003755330379549,-1.4625261534833855,-1.862944149254773,0.7701481818133613,0.6762002539094291,0.5117681351273476,[3.5968379],[9.86343376],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
788,788,-6.003755330379549,-1.4625261534833855,-1.3830778497859042,0.685178570792403,0.7913479121993136,0.5825457296846832,[3.58931436],[9.83462851],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
789,789,-6.003755330379549,-1.4625261534833855,-0.9032115503170357,0.7253055602108952,0.7391730848544346,0.5387752048995357,[3.41979303],[10.15654914],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
790,790,-6.003755330379549,-1.4625261534833855,-0.42334525084816704,0.7368341708627408,0.7234957080200296,0.5255996316916198,[3.36160745],[10.30756251],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
791,791,-6.003755330379549,-1.4625261534833855,0.05652104862070149,0.7368414886460584,0.7234856489222258,0.5256167848204744,[3.36651316],[10.30432717],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
792,792,-6.003755330379549,-1.4625261534833855,0.5363873480895702,0.7009157683535387,0.7713254965565659,0.5633509285339581,[3.54704656],[9.92959206],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
793,793,-6.003755330379549,-1.4625261534833855,1.016253647558439,0.718695703945183,0.7480134254772385,0.5458919323034653,[3.46952047],[10.08762829],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
794,794,-6.003755330379549,-1.4625261534833855,1.4961199470273077,0.7187645635739748,0.7479218679005584,0.5458442915275403,[3.46982946],[10.08729212],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
795,795,-6.003755330379549,-1.4625261534833855,1.975986246496176,0.6947117561541712,0.7792680823077452,0.5667002373099018,[3.39570226],[9.98363916],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
796,796,-6.003755330379549,-1.4625261534833855,2.455852545965045,0.6947117561541712,0.7792680823077452,0.5667002373099018,[3.39570226],[9.98363916],955,23,1.954559305833404,0.0,0.8392440262725727,0.5902370566877427,0.1
797,797,-6.003755330379549,-1.4625261534833855,2.935718845433913,0.6192547930859819,0.8702600966729304,0.6425032235197349,[1.16475477],[11.89420335],321,21,2.737782403761426,0.0,0.9100761833152188,1.0,0.0839019023267632
798,798,-6.003755330379549,-1.4625261534833855,3.4155851449027828,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
799,799,-6.003755330379549,-1.4625261534833855,3.89545144437165,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
800,800,-6.003755330379549,-1.4625261534833855,4.37531774384052,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
801,801,-6.003755330379549,-1.4625261534833855,4.8551840433093885,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
802,802,-6.003755330379549,-1.4625261534833855,5.335050342778257,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
803,803,-6.003755330379549,-1.4625261534833855,5.814916642247125,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
804,804,-6.003755330379549,-1.4625261534833855,6.294782941715995,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
805,805,-6.003755330379549,-1.4625261534833855,6.774649241184863,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
806,806,-6.003755330379549,-1.4625261534833855,7.254515540653732,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
807,807,-6.003755330379549,-1.4625261534833855,7.7343818401226,0.5675702400040548,0.9274481420269914,0.7184889185952839,[2.89780702],[12.69086842],316,12,4.240267929374688,0.0,1.0,0.5,0.1
808,808,-6.003755330379549,-1.0836928484209705,-1.862944149254773,0.5697556486168325,0.9251431688388972,0.7170184936100816,[3.15806856],[12.77725462],316,12,4.240267929374688,0.0,1.0,0.5,0.1
809,809,-6.003755330379549,-1.0836928484209705,-1.3830778497859042,0.5640648498278975,0.9312070643494831,0.7229200671344119,[2.90316],[12.70325045],316,12,4.240267929374688,0.0,1.0,0.5,0.1
810,810,-6.003755330379549,-1.0836928484209705,-0.9032115503170357,0.5645520264450774,0.9306563549922181,0.721870755668208,[2.90201082],[12.7129889],316,12,4.240267929374688,0.0,1.0,0.5,0.1
811,811,-6.003755330379549,-1.0836928484209705,-0.42334525084816704,0.5455333559118494,0.9507628789759868,0.732669942735775,[0.85267248],[12.61157851],959,27,2.1478136816690463,0.0,1.0,1.0,0.1
812,812,-6.003755330379549,-1.0836928484209705,0.05652104862070149,0.5516158712815855,0.9443790108880403,0.7299981665958248,[1.73327341],[12.61140923],328,39,3.122004671110499,0.0,0.5,1.0,0.1
813,813,-6.003755330379549,-1.0836928484209705,0.5363873480895702,0.5537698804993081,0.9421506877254647,0.7281518588404535,[1.78236761],[12.61221699],328,39,3.122004671110499,0.0,0.5,1.0,0.1
814,814,-6.003755330379549,-1.0836928484209705,1.016253647558439,0.552994376436075,0.9429262013722924,0.7287698269446602,[1.71317091],[12.62222914],328,39,3.122004671110499,0.0,0.5,1.0,0.1
815,815,-6.003755330379549,-1.0836928484209705,1.4961199470273077,0.5497250401585031,0.9463681342108505,0.7322294693756252,[1.71006098],[12.62092833],328,39,3.122004671110499,0.0,0.5,1.0,0.1
816,816,-6.003755330379549,-1.0836928484209705,1.975986246496176,0.5558229098791974,0.9399611967421103,0.7248907036382138,[1.70655432],[12.60428147],328,39,3.122004671110499,0.0,0.5,1.0,0.1
817,817,-6.003755330379549,-1.0836928484209705,2.455852545965045,0.5558229098791974,0.9399611967421103,0.7248907036382138,[1.70655432],[12.60428147],328,39,3.122004671110499,0.0,0.5,1.0,0.1
818,818,-6.003755330379549,-1.0836928484209705,2.935718845433913,0.5558229098791974,0.9399611967421103,0.7248907036382138,[1.70655432],[12.60428147],328,39,3.122004671110499,0.0,0.5,1.0,0.1
819,819,-6.003755330379549,-1.0836928484209705,3.4155851449027828,0.5558229098791974,0.9399611967421103,0.7248907036382138,[1.70655432],[12.60428147],328,39,3.122004671110499,0.0,0.5,1.0,0.1
820,820,-6.003755330379549,-1.0836928484209705,3.89545144437165,0.5558229098791974,0.9399611967421103,0.7248907036382138,[1.70655432],[12.60428147],328,39,3.122004671110499,0.0,0.5,1.0,0.1
821,821,-6.003755330379549,-1.0836928484209705,4.37531774384052,0.5558229098791974,0.9399611967421103,0.7248907036382138,[1.70655432],[12.60428147],328,39,3.122004671110499,0.0,0.5,1.0,0.1
822,822,-6.003755330379549,-1.0836928484209705,4.8551840433093885,0.5558229098791974,0.9399611967421103,0.7248907036382138,[1.70655432],[12.60428147],328,39,3.122004671110499,0.0,0.5,1.0,0.1
823,823,-6.003755330379549,-1.0836928484209705,5.335050342778257,0.5558229098791974,0.9399611967421103,0.7248907036382138,[1.70655432],[12.60428147],328,39,3.122004671110499,0.0,0.5,1.0,0.1
824,824,-6.003755330379549,-1.0836928484209705,5.814916642247125,0.5558229098791974,0.9399611967421103,0.7248907036382138,[1.70655432],[12.60428147],328,39,3.122004671110499,0.0,0.5,1.0,0.1
825,825,-6.003755330379549,-1.0836928484209705,6.294782941715995,0.5489769439015314,0.9471771662533639,0.7303864743556291,[1.69839468],[12.59828047],955,36,3.101975227537745,0.0,0.5,1.0,0.1
826,826,-6.003755330379549,-1.0836928484209705,6.774649241184863,0.5655917410557909,0.9295674007599409,0.7120930977229953,[2.59957304],[12.68146901],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
827,827,-6.003755330379549,-1.0836928484209705,7.254515540653732,0.5655917410557909,0.9295674007599409,0.7120930977229953,[2.59957304],[12.68146901],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
828,828,-6.003755330379549,-1.0836928484209705,7.7343818401226,0.5655917410557909,0.9295674007599409,0.7120930977229953,[2.59957304],[12.68146901],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
829,829,-6.003755330379549,-0.7048595433585552,-1.862944149254773,0.5730351412404684,0.9216105205706009,0.7088650179218053,[2.67284193],[12.68156342],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
830,830,-6.003755330379549,-0.7048595433585552,-1.3830778497859042,0.5620224224186074,0.9333859438568386,0.7164640600752529,[2.63229646],[12.67145161],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
831,831,-6.003755330379549,-0.7048595433585552,-0.9032115503170357,0.5629171637378669,0.9324017643690279,0.7153301124060423,[2.61006918],[12.68310217],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
832,832,-6.003755330379549,-0.7048595433585552,-0.42334525084816704,0.5633408859877528,0.9319497045559513,0.7149606272014117,[2.61068907],[12.68294148],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
833,833,-6.003755330379549,-0.7048595433585552,0.05652104862070149,0.5634415435542224,0.9318422830078493,0.7148612218156865,[2.62021818],[12.67811493],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
834,834,-6.003755330379549,-0.7048595433585552,0.5363873480895702,0.5629620740934718,0.9323961944442555,0.7155138504635127,[2.61804476],[12.68052248],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
835,835,-6.003755330379549,-0.7048595433585552,1.016253647558439,0.5637321282743843,0.9315321020922543,0.7145280380431737,[2.63739958],[12.66920714],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
836,836,-6.003755330379549,-0.7048595433585552,1.4961199470273077,0.56259330820011,0.9327471308941833,0.7163733379697369,[2.62652864],[12.66808562],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
837,837,-6.003755330379549,-0.7048595433585552,1.975986246496176,0.5670745931240122,0.9279795059313661,0.7107456787285108,[2.6114234],[12.66519837],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
838,838,-6.003755330379549,-0.7048595433585552,2.455852545965045,0.5670745931240122,0.9279795059313661,0.7107456787285108,[2.6114234],[12.66519837],929,14,6.150750423806138,0.0199076464184333,0.8970211832974164,0.8088887354179971,0.0474379077051373
839,839,-6.003755330379549,-0.7048595433585552,2.935718845433913,0.5542925791747707,0.9415790364077208,0.7270104383243514,[1.5780343],[12.64622025],937,11,4.950677579516349,0.0,1.0,0.6743038355563388,0.0788150099320369
840,840,-6.003755330379549,-0.7048595433585552,3.4155851449027828,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
841,841,-6.003755330379549,-0.7048595433585552,3.89545144437165,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
842,842,-6.003755330379549,-0.7048595433585552,4.37531774384052,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
843,843,-6.003755330379549,-0.7048595433585552,4.8551840433093885,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
844,844,-6.003755330379549,-0.7048595433585552,5.335050342778257,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
845,845,-6.003755330379549,-0.7048595433585552,5.814916642247125,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
846,846,-6.003755330379549,-0.7048595433585552,6.294782941715995,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
847,847,-6.003755330379549,-0.7048595433585552,6.774649241184863,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
848,848,-6.003755330379549,-0.7048595433585552,7.254515540653732,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
849,849,-6.003755330379549,-0.7048595433585552,7.7343818401226,0.5721866634517923,0.9224843514079253,0.7035068643213298,[2.89656534],[12.70033555],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
850,850,-6.003755330379549,-0.32602623829614,-1.862944149254773,0.5764935619999121,0.9178704029812782,0.703226917480488,[2.87959661],[12.71646885],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
851,851,-6.003755330379549,-0.32602623829614,-1.3830778497859042,0.5686847436423257,0.9262596122496929,0.7071566001497365,[2.87746992],[12.739502],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
852,852,-6.003755330379549,-0.32602623829614,-0.9032115503170357,0.5688244138818717,0.926079544656012,0.7072057287579232,[2.79576006],[12.72911219],960,43,6.129885718288595,0.075988936486383,0.9306259464760116,0.7344215398700022,0.0531923266078278
853,853,-6.003755330379549,-0.32602623829614,-0.42334525084816704,0.5456781388639675,0.9506114209720661,0.7326012466474,[0.85778608],[12.61162047],954,14,2.576995305385111,0.0,1.0,1.0,0.1
854,854,-6.003755330379549,-0.32602623829614,0.05652104862070149,0.5448592851434227,0.9514677095811841,0.7335529885415255,[2.77030363],[12.60924439],309,7,6.1607009837536,0.0,1.0,1.0,0.1
855,855,-6.003755330379549,-0.32602623829614,0.5363873480895702,0.5442834368738004,0.9521126509525791,0.7339299873879299,[2.81729116],[12.60729508],309,7,6.1607009837536,0.0,1.0,1.0,0.1
856,856,-6.003755330379549,-0.32602623829614,1.016253647558439,0.5448901637179351,0.9514354333378838,0.7334416218675707,[2.8325366],[12.60951333],309,7,6.1607009837536,0.0,1.0,1.0,0.1
857,857,-6.003755330379549,-0.32602623829614,1.4961199470273077,0.544073273055093,0.9522889308994111,0.7348135299344462,[2.83114996],[12.60795693],309,7,6.1607009837536,0.0,1.0,1.0,0.1
858,858,-6.003755330379549,-0.32602623829614,1.975986246496176,0.54536843869543,0.9509586631261628,0.7314139629297026,[2.79146662],[12.61233859],309,7,6.1607009837536,0.0,1.0,1.0,0.1
859,859,-6.003755330379549,-0.32602623829614,2.455852545965045,0.54536843869543,0.9509586631261628,0.7314139629297026,[2.79146662],[12.61233859],309,7,6.1607009837536,0.0,1.0,1.0,0.1
860,860,-6.003755330379549,-0.32602623829614,2.935718845433913,0.54536843869543,0.9509586631261628,0.7314139629297026,[2.79146662],[12.61233859],309,7,6.1607009837536,0.0,1.0,1.0,0.1
861,861,-6.003755330379549,-0.32602623829614,3.4155851449027828,0.54536843869543,0.9509586631261628,0.7314139629297026,[2.79146662],[12.61233859],309,7,6.1607009837536,0.0,1.0,1.0,0.1
862,862,-6.003755330379549,-0.32602623829614,3.89545144437165,0.54536843869543,0.9509586631261628,0.7314139629297026,[2.79146662],[12.61233859],309,7,6.1607009837536,0.0,1.0,1.0,0.1
863,863,-6.003755330379549,-0.32602623829614,4.37531774384052,0.54536843869543,0.9509586631261628,0.7314139629297026,[2.79146662],[12.61233859],309,7,6.1607009837536,0.0,1.0,1.0,0.1
864,864,-6.003755330379549,-0.32602623829614,4.8551840433093885,0.54536843869543,0.9509586631261628,0.7314139629297026,[2.79146662],[12.61233859],309,7,6.1607009837536,0.0,1.0,1.0,0.1
865,865,-6.003755330379549,-0.32602623829614,5.335050342778257,0.54536843869543,0.9509586631261628,0.7314139629297026,[2.79146662],[12.61233859],309,7,6.1607009837536,0.0,1.0,1.0,0.1
866,866,-6.003755330379549,-0.32602623829614,5.814916642247125,0.54536843869543,0.9509586631261628,0.7314139629297026,[2.79146662],[12.61233859],309,7,6.1607009837536,0.0,1.0,1.0,0.1
867,867,-6.003755330379549,-0.32602623829614,6.294782941715995,0.6073445271273339,0.8837667860032604,0.6565789595611518,[0.96678343],[12.3073235],338,4,1.0,0.0,1.0,1.0,0.1
868,868,-6.003755330379549,-0.32602623829614,6.774649241184863,0.651851538750966,0.8321738953994992,0.61142745027023,[2.41935625],[11.35982673],957,13,2.6032844392005567,0.0,0.6530430480429066,0.8758245048674665,0.0840814264764894
869,869,-6.003755330379549,-0.32602623829614,7.254515540653732,0.651851538750966,0.8321738953994992,0.61142745027023,[2.41935625],[11.35982673],957,13,2.6032844392005567,0.0,0.6530430480429066,0.8758245048674665,0.0840814264764894
